#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/0.215173857127414.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.7/target.clean..pos
BG47818-chopped1	chr13	91080002	91120000	+	0.000	0.000	2918
BG46416-chopped1	chr6	165600002	165640000	+	0.000	0.000	8762
BG21610-chopped1	chr14	41600002	41640000	+	0.000	0.000	4409
BG40461-chopped1	chr13	19920002	19960000	+	0.000	0.000	3318
BG46862-chopped1	chr8	3000002	3040000	+	0.000	0.000	5220
BG37492-chopped1	chr7	132360002	132400000	+	0.000	0.000	3760
BG26164-chopped1	chr13	96200002	96240000	+	0.000	0.000	1859
BG5698-chopped1	chr21	22800002	22840000	+	0.000	0.000	3624
BG48501-chopped1	chr6	21160002	21200000	+	0.000	0.000	2110
BG21083-chopped1	chr4	156800002	156840000	+	0.000	0.000	7329
BG35452-chopped1	chr12	61720002	61760000	+	0.000	0.000	2323
BG37292-chopped1	chr10	114880002	114920000	+	0.000	0.000	334
BG31773-chopped1	chr15	94600002	94640000	+	0.000	0.000	413
BG17476-chopped1	chr15	96080002	96120000	+	0.000	0.000	8570
BG46580-chopped1	chr7	54480002	54520000	+	0.000	0.000	8781
BG1182-chopped1	chr3	67000002	67040000	+	0.000	0.000	1394
BG36126-chopped1	chr2	220560002	220600000	+	0.000	0.000	6343
BG20363-chopped1	chr4	126120002	126160000	+	0.000	0.000	1778
BG11320-chopped1	chr1	174840002	174880000	+	0.000	0.000	6664
BG13160-chopped1	chr13	53560002	53600000	+	0.000	0.000	4650
BG17721-chopped1	chr10	76040002	76080000	+	0.000	0.000	5432
BG36572-chopped1	chr2	156120002	156160000	+	0.000	0.000	6377
BG44540-chopped1	chr1	79520002	79560000	+	0.000	0.000	1273
BG49094-chopped1	chr4	125200002	125240000	+	0.000	0.000	3038
BG14916-chopped1	chr4	13320002	13360000	+	0.000	0.000	1856
BG37892-chopped1	chr1	68200002	68240000	+	0.000	0.000	1597
BG9777-chopped1	chr2	20720002	20760000	+	0.000	0.000	1634
BG39531-chopped1	chr1	24120002	24160000	+	0.000	0.000	6057
BG5461-chopped1	chr7	30920002	30960000	+	0.000	0.000	7380
BG43493-chopped1	chr3	190480002	190520000	+	0.000	0.000	831
BG9577-chopped1	chr10	50480002	50520000	+	0.000	0.000	3459
BG32165-chopped1	chr3	22120002	22160000	+	0.000	0.000	2890
BG11029-chopped1	chr3	101000002	101040000	+	0.000	0.000	4344
BG40133-chopped1	chr6	80720002	80760000	+	0.000	0.000	8793
BG11920-chopped1	chr2	216440002	216480000	+	0.000	0.000	5234
BG35206-chopped1	chr7	10840002	10880000	+	0.000	0.000	8077
BG49248-chopped1	chr4	148080002	148120000	+	0.000	0.000	7855
BG20317-chopped1	chr8	130920002	130960000	+	0.000	0.000	1276
BG43729-chopped1	chr1	70160002	70200000	+	0.000	0.000	9098
BG26718-chopped1	chr3	42600002	42640000	+	0.000	0.000	23
BG13114-chopped1	chr2	157560002	157600000	+	0.000	0.000	5781
BG11393-chopped1	chr5	167440002	167480000	+	0.000	0.000	1585
BG45487-chopped1	chr8	84480002	84520000	+	0.000	0.000	5541
BG20681-chopped1	chr1	103520002	103560000	+	0.000	0.000	2064
BG19433-chopped1	chr7	80960002	81000000	+	0.000	0.000	4790
BG38284-chopped1	chr15	23760002	23800000	+	0.000	0.000	6372
BG14989-chopped1	chr4	158800002	158840000	+	0.000	0.000	594
BG17148-chopped1	chr9	123160002	123200000	+	0.000	0.000	1644
BG22957-chopped1	chr12	77080002	77120000	+	0.000	0.000	3247
BG25116-chopped1	chr4	156880002	156920000	+	0.000	0.000	7537
BG2374-chopped1	chr12	96680002	96720000	+	0.000	0.000	4539
BG48528-chopped1	chr1	59600002	59640000	+	0.000	0.000	5744
BG20035-chopped1	chr1	177480002	177520000	+	0.000	0.000	3743
BG18468-chopped1	chr9	83960002	84000000	+	0.000	0.000	1593
BG45287-chopped1	chr8	104680002	104720000	+	0.000	0.000	86
BG8020-chopped1	chr13	107560002	107600000	+	0.000	0.000	2217
BG8129-chopped1	chr14	54800002	54840000	+	0.000	0.000	2382
BG15672-chopped1	chr8	35720002	35760000	+	0.000	0.000	7718
BG3494-chopped1	chr2	83840002	83880000	+	0.000	0.000	2627
BG15026-chopped1	chr5	172000002	172040000	+	0.000	0.000	1858
BG38438-chopped1	chr11	98840002	98880000	+	0.000	0.000	2737
BG15908-chopped1	chr12	126880002	126920000	+	0.000	0.000	6267
BG34759-chopped1	chr3	42440002	42480000	+	0.000	0.000	1243
BG5133-chopped1	chr8	73520002	73560000	+	0.000	0.000	1892
BG12112-chopped1	chr11	92640002	92680000	+	0.000	0.000	7083
BG39758-chopped1	chr13	22200002	22240000	+	0.000	0.000	1301
BG47290-chopped1	chr12	3640002	3680000	+	0.000	0.000	4987
BG14952-chopped1	chr3	88320002	88360000	+	0.000	0.000	6145
BG20635-chopped1	chr9	18440002	18480000	+	0.000	0.000	3421
BG6453-chopped1	chr5	159360002	159400000	+	0.000	0.000	1009
BG8729-chopped1	chr10	45880002	45920000	+	0.000	0.000	1211
BG27801-chopped1	chr5	166120002	166160000	+	0.000	0.000	6726
BG25189-chopped1	chr18	74040002	74080000	+	0.000	0.000	1797
BG16146-chopped1	chr4	58200002	58240000	+	0.000	0.000	5678
BG11065-chopped1	chr4	131680002	131720000	+	0.000	0.000	6269
BG17466-chopped1	chr3	136880002	136920000	+	0.000	0.000	3767
BG25434-chopped1	chr11	24800002	24840000	+	0.000	0.000	6077
BG12385-chopped1	chr2	139920002	139960000	+	0.000	0.000	6916
BG11310-chopped1	chr8	17840002	17880000	+	0.000	0.000	4005
BG36562-chopped1	chr3	102760002	102800000	+	0.000	0.000	6588
BG46370-chopped1	chr4	68120002	68160000	+	0.000	0.000	8957
BG11865-chopped1	chr8	49920002	49960000	+	0.000	0.000	5572
BG46479-chopped1	chr4	141400002	141440000	+	0.000	0.000	800
BG9212-chopped1	chr6	76720002	76760000	+	0.000	0.000	8051
BG12630-chopped1	chr8	33920002	33960000	+	0.000	0.000	2037
BG41725-chopped1	chr13	76400002	76440000	+	0.000	0.000	5818
BG24387-chopped1	chr7	21840002	21880000	+	0.000	0.000	2285
BG11110-chopped1	chr9	81080002	81120000	+	0.000	0.000	1686
BG11219-chopped1	chr5	14720002	14760000	+	0.000	0.000	6621
BG21027-chopped1	chr3	8320002	8360000	+	0.000	0.000	4875
BG44439-chopped1	chr13	32800002	32840000	+	0.000	0.000	8447
BG27428-chopped1	chr14	89040002	89080000	+	0.000	0.000	954
BG29268-chopped1	chr4	91360002	91400000	+	0.000	0.000	7877
BG1326-chopped1	chr6	105960002	106000000	+	0.000	0.000	2453
BG12539-chopped1	chr7	40880002	40920000	+	0.000	0.000	151
BG7727-chopped1	chr5	94080002	94120000	+	0.000	0.000	8031
BG30315-chopped1	chr8	34840002	34880000	+	0.000	0.000	7844
BG13304-chopped1	chr18	64560002	64600000	+	0.000	0.000	8501
BG6207-chopped1	chr11	131960002	132000000	+	0.000	0.000	3697
BG19505-chopped1	chr2	214640002	214680000	+	0.000	0.000	8515
BG11383-chopped1	chr6	69960002	70000000	+	0.000	0.000	433
BG15944-chopped1	chr1	99480002	99520000	+	0.000	0.000	5397
BG8847-chopped1	chr4	92680002	92720000	+	0.000	0.000	500
BG27592-chopped1	chr6	80680002	80720000	+	0.000	0.000	7026
BG31435-chopped1	chr3	34240002	34280000	+	0.000	0.000	8772
BG14097-chopped1	chr10	21480002	21520000	+	0.000	0.000	5735
BG45804-chopped1	chr7	124280002	124320000	+	0.000	0.000	3158
BG17138-chopped1	chr7	25240002	25280000	+	0.000	0.000	771
BG24787-chopped1	chr3	188640002	188680000	+	0.000	0.000	1619
BG8765-chopped1	chr16	61840002	61880000	+	0.000	0.000	6421
BG23385-chopped1	chr16	64000002	64040000	+	0.000	0.000	7132
BG33193-chopped1	chr3	30600002	30640000	+	0.000	0.000	618
BG16182-chopped1	chr8	34360002	34400000	+	0.000	0.000	5458
BG20025-chopped1	chr13	105200002	105240000	+	0.000	0.000	5792
BG19223-chopped1	chr16	24760002	24800000	+	0.000	0.000	4165
BG36789-chopped1	chr18	60200002	60240000	+	0.000	0.000	1538
BG35714-chopped1	chr3	172680002	172720000	+	0.000	0.000	68
BG29586-chopped1	chr8	113240002	113280000	+	0.000	0.000	8351
BG28511-chopped1	chr14	81120002	81160000	+	0.000	0.000	5837
BG12857-chopped1	chr13	85480002	85520000	+	0.000	0.000	3216
BG13622-chopped1	chr15	87240002	87280000	+	0.000	0.000	8150
BG32473-chopped1	chr13	34800002	34840000	+	0.000	0.000	4793
BG25270-chopped1	chr15	79520002	79560000	+	0.000	0.000	5617
BG2964-chopped1	chr6	22040002	22080000	+	0.000	0.000	5295
BG29831-chopped1	chr8	131960002	132000000	+	0.000	0.000	8775
BG5123-chopped1	chr9	12880002	12920000	+	0.000	0.000	5177
BG23985-chopped1	chr8	59360002	59400000	+	0.000	0.000	7511
BG26144-chopped1	chr4	116400002	116440000	+	0.000	0.000	8811
BG14942-chopped1	chr3	154000002	154040000	+	0.000	0.000	1215
BG41761-chopped1	chr11	38800002	38840000	+	0.000	0.000	4221
BG2318-chopped1	chr7	124160002	124200000	+	0.000	0.000	9107
BG8719-chopped1	chr3	177480002	177520000	+	0.000	0.000	6383
BG44802-chopped1	chr4	136800002	136840000	+	0.000	0.000	8079
BG12902-chopped1	chr11	41600002	41640000	+	0.000	0.000	962
BG23785-chopped1	chr21	21440002	21480000	+	0.000	0.000	1309
BG3638-chopped1	chr2	14560002	14600000	+	0.000	0.000	8408
BG14742-chopped1	chr7	53360002	53400000	+	0.000	0.000	95
BG24550-chopped1	chr1	165200002	165240000	+	0.000	0.000	2430
BG24659-chopped1	chr13	85760002	85800000	+	0.000	0.000	7816
BG28784-chopped1	chr13	104200002	104240000	+	0.000	0.000	1598
BG2118-chopped1	chrX	46280002	46320000	+	0.000	0.000	5870
BG26499-chopped1	chr1	62360002	62400000	+	0.000	0.000	1249
BG25424-chopped1	chr4	33720002	33760000	+	0.000	0.000	4167
BG4958-chopped1	chr4	94960002	95000000	+	0.000	0.000	587
BG28138-chopped1	chr5	34920002	34960000	+	0.000	0.000	5511
BG47880-chopped1	chr1	82080002	82120000	+	0.000	0.000	6958
BG22619-chopped1	chr11	26320002	26360000	+	0.000	0.000	2421
BG30151-chopped1	chr6	119680002	119720000	+	0.000	0.000	7545
BG44520-chopped1	chr4	33840002	33880000	+	0.000	0.000	323
BG42235-chopped1	chr8	116520002	116560000	+	0.000	0.000	4522
BG21663-chopped1	chr8	117400002	117440000	+	0.000	0.000	3899
BG47234-chopped1	chr3	26720002	26760000	+	0.000	0.000	893
BG25779-chopped1	chr17	25280002	25320000	+	0.000	0.000	5595
BG33747-chopped1	chr5	8600002	8640000	+	0.000	0.000	5371
BG41715-chopped1	chr8	53760002	53800000	+	0.000	0.000	194
BG24704-chopped1	chr13	62320002	62360000	+	0.000	0.000	5165
BG15780-chopped1	chr5	134920002	134960000	+	0.000	0.000	7784
BG9002-chopped1	chr2	210560002	210600000	+	0.000	0.000	1258
BG39066-chopped1	chr8	76840002	76880000	+	0.000	0.000	2126
BG18821-chopped1	chr8	92120002	92160000	+	0.000	0.000	3086
BG43800-chopped1	chr17	50840002	50880000	+	0.000	0.000	2567
BG9557-chopped1	chr9	120600002	120640000	+	0.000	0.000	1461
BG32145-chopped1	chr6	125440002	125480000	+	0.000	0.000	1430
BG12975-chopped1	chr20	39920002	39960000	+	0.000	0.000	7822
BG29503-chopped1	chr4	148200002	148240000	+	0.000	0.000	9088
BG39311-chopped1	chr3	69840002	69880000	+	0.000	0.000	5139
BG15689-chopped1	chr9	97680002	97720000	+	0.000	0.000	5468
BG43273-chopped1	chr3	161720002	161760000	+	0.000	0.000	112
BG39866-chopped1	chr1	204640002	204680000	+	0.000	0.000	8109
BG10935-chopped1	chr7	114000002	114040000	+	0.000	0.000	520
BG36179-chopped1	chr5	112440002	112480000	+	0.000	0.000	4634
BG41988-chopped1	chr8	78840002	78880000	+	0.000	0.000	7053
BG24977-chopped1	chr9	104680002	104720000	+	0.000	0.000	4921
BG2436-chopped1	chr3	90160002	90200000	+	0.000	0.000	8134
BG34785-chopped1	chr5	145720002	145760000	+	0.000	0.000	7136
BG44593-chopped1	chr20	52800002	52840000	+	0.000	0.000	4277
BG27582-chopped1	chr11	102720002	102760000	+	0.000	0.000	5069
BG31425-chopped1	chr4	29160002	29200000	+	0.000	0.000	244
BG14414-chopped1	chr22	35640002	35680000	+	0.000	0.000	946
BG49028-chopped1	chr13	46480002	46520000	+	0.000	0.000	7851
BG33265-chopped1	chr3	149840002	149880000	+	0.000	0.000	629
BG9275-chopped1	chr14	85000002	85040000	+	0.000	0.000	343
BG37499-chopped1	chr11	127760002	127800000	+	0.000	0.000	2598
BG43509-chopped1	chr12	31200002	31240000	+	0.000	0.000	3369
BG7881-chopped1	chr7	93440002	93480000	+	0.000	0.000	6657
BG14969-chopped1	chr6	97160002	97200000	+	0.000	0.000	4927
BG42107-chopped1	chr3	135040002	135080000	+	0.000	0.000	2002
BG29221-chopped1	chr6	24120002	24160000	+	0.000	0.000	6820
BG33183-chopped1	chr2	77320002	77360000	+	0.000	0.000	64
BG12047-chopped1	chr4	158440002	158480000	+	0.000	0.000	8834
BG10653-chopped1	chr2	31320002	31360000	+	0.000	0.000	5109
BG12929-chopped1	chr5	87000002	87040000	+	0.000	0.000	5352
BG19213-chopped1	chr14	85840002	85880000	+	0.000	0.000	3066
BG43873-chopped1	chr5	85080002	85120000	+	0.000	0.000	4899
BG26862-chopped1	chr12	38400002	38440000	+	0.000	0.000	5208
BG29021-chopped1	chr2	71320002	71360000	+	0.000	0.000	825
BG6715-chopped1	chr10	67880002	67920000	+	0.000	0.000	8884
BG44747-chopped1	chr10	44080002	44120000	+	0.000	0.000	5585
BG22100-chopped1	chr10	112640002	112680000	+	0.000	0.000	4769
BG26216-chopped1	chr6	15520002	15560000	+	0.000	0.000	7739
BG14687-chopped1	chr8	16320002	16360000	+	0.000	0.000	7109
BG36024-chopped1	chr21	25080002	25120000	+	0.000	0.000	8563
BG9875-chopped1	chr9	106200002	106240000	+	0.000	0.000	7311
BG40431-chopped1	chr18	69720002	69760000	+	0.000	0.000	4068
BG17728-chopped1	chr18	5720002	5760000	+	0.000	0.000	2596
BG20615-chopped1	chr5	10080002	10120000	+	0.000	0.000	8567
BG31498-chopped1	chr12	42200002	42240000	+	0.000	0.000	3291
BG14487-chopped1	chr21	22400002	22440000	+	0.000	0.000	6433
BG30423-chopped1	chr2	81320002	81360000	+	0.000	0.000	5401
BG32263-chopped1	chr21	23360002	23400000	+	0.000	0.000	88
BG15252-chopped1	chr15	99120002	99160000	+	0.000	0.000	5471
BG30978-chopped1	chr2	6200002	6240000	+	0.000	0.000	3446
BG18211-chopped1	chr18	37840002	37880000	+	0.000	0.000	5531
BG16490-chopped1	chr7	131000002	131040000	+	0.000	0.000	4241
BG24449-chopped1	chr2	193040002	193080000	+	0.000	0.000	8611
BG32417-chopped1	chr13	83000002	83040000	+	0.000	0.000	3110
BG17246-chopped1	chr2	51920002	51960000	+	0.000	0.000	2716
BG13685-chopped1	chr2	222760002	222800000	+	0.000	0.000	2300
BG4748-chopped1	chr6	80040002	80080000	+	0.000	0.000	3065
BG45830-chopped1	chr10	113520002	113560000	+	0.000	0.000	6170
BG43545-chopped1	chr3	113440002	113480000	+	0.000	0.000	3549
BG36342-chopped1	chr4	130280002	130320000	+	0.000	0.000	1327
BG8227-chopped1	chr5	122680002	122720000	+	0.000	0.000	3617
BG3146-chopped1	chr8	27680002	27720000	+	0.000	0.000	7497
BG18484-chopped1	chr2	79840002	79880000	+	0.000	0.000	7526
BG41178-chopped1	chr2	83040002	83080000	+	0.000	0.000	5775
BG20933-chopped1	chr1	102680002	102720000	+	0.000	0.000	256
BG32581-chopped1	chr1	217560002	217600000	+	0.000	0.000	2580
BG4466-chopped1	chr12	77360002	77400000	+	0.000	0.000	8973
BG46059-chopped1	chr21	30800002	30840000	+	0.000	0.000	6219
BG37016-chopped1	chr21	27200002	27240000	+	0.000	0.000	6645
BG25814-chopped1	chr11	90760002	90800000	+	0.000	0.000	3300
BG16444-chopped1	chr7	131920002	131960000	+	0.000	0.000	8199
BG14159-chopped1	chr6	122680002	122720000	+	0.000	0.000	3578
BG43263-chopped1	chr2	117920002	117960000	+	0.000	0.000	7278
BG45539-chopped1	chr4	103520002	103560000	+	0.000	0.000	8460
BG15479-chopped1	chr8	75840002	75880000	+	0.000	0.000	7613
BG9265-chopped1	chr10	62120002	62160000	+	0.000	0.000	7312
BG41778-chopped1	chr9	72760002	72800000	+	0.000	0.000	1988
BG4511-chopped1	chr6	101560002	101600000	+	0.000	0.000	8276
BG34575-chopped1	chr2	188840002	188880000	+	0.000	0.000	5180
BG35449-chopped1	chr10	9040002	9080000	+	0.000	0.000	8338
BG36214-chopped1	chr8	115760002	115800000	+	0.000	0.000	8978
BG12919-chopped1	chr2	128440002	128480000	+	0.000	0.000	941
BG19203-chopped1	chr6	170760002	170800000	+	0.000	0.000	7310
BG36660-chopped1	chr4	166480002	166520000	+	0.000	0.000	1298
BG40176-chopped1	chr9	27800002	27840000	+	0.000	0.000	4988
BG27290-chopped1	chr3	134760002	134800000	+	0.000	0.000	281
BG11963-chopped1	chr1	72680002	72720000	+	0.000	0.000	1291
BG46904-chopped1	chr2	154840002	154880000	+	0.000	0.000	73
BG39374-chopped1	chr8	64880002	64920000	+	0.000	0.000	3250
BG41496-chopped1	chr10	83320002	83360000	+	0.000	0.000	4882
BG13157-chopped1	chr20	13760002	13800000	+	0.000	0.000	8905
BG17282-chopped1	chr8	99480002	99520000	+	0.000	0.000	362
BG25250-chopped1	chr3	82160002	82200000	+	0.000	0.000	4737
BG46822-chopped1	chrX	4320002	4360000	+	0.000	0.000	6404
BG27090-chopped1	chr20	34240002	34280000	+	0.000	0.000	6966
BG4784-chopped1	chr3	115760002	115800000	+	0.000	0.000	4340
BG33773-chopped1	chr5	110320002	110360000	+	0.000	0.000	3540
BG24730-chopped1	chr5	16640002	16680000	+	0.000	0.000	8691
BG9665-chopped1	chr2	14840002	14880000	+	0.000	0.000	3532
BG30413-chopped1	chr12	67280002	67320000	+	0.000	0.000	4885
BG24285-chopped1	chr12	62080002	62120000	+	0.000	0.000	6440
BG32253-chopped1	chr15	78560002	78600000	+	0.000	0.000	5782
BG28846-chopped1	chr20	13520002	13560000	+	0.000	0.000	839
BG25050-chopped1	chr18	54560002	54600000	+	0.000	0.000	215
BG13957-chopped1	chr11	23240002	23280000	+	0.000	0.000	7599
BG21925-chopped1	chr13	107160002	107200000	+	0.000	0.000	4325
BG31733-chopped1	chr8	105960002	106000000	+	0.000	0.000	5495
BG12437-chopped1	chr5	80640002	80680000	+	0.000	0.000	8124
BG16562-chopped1	chr3	480002	520000	+	0.000	0.000	5252
BG36287-chopped1	chr8	80480002	80520000	+	0.000	0.000	1569
BG6778-chopped1	chr21	30320002	30360000	+	0.000	0.000	8637
BG17882-chopped1	chr2	193080002	193120000	+	0.000	0.000	7576
BG39328-chopped1	chr5	100680002	100720000	+	0.000	0.000	517
BG7543-chopped1	chr11	50560002	50600000	+	0.000	0.000	4596
BG14195-chopped1	chr2	213640002	213680000	+	0.000	0.000	7484
BG5258-chopped1	chr12	91400002	91440000	+	0.000	0.000	8522
BG38372-chopped1	chr7	144600002	144640000	+	0.000	0.000	2391
BG35012-chopped1	chr21	35320002	35360000	+	0.000	0.000	1410
BG40821-chopped1	chr21	30080002	30120000	+	0.000	0.000	2626
BG33727-chopped1	chr13	104600002	104640000	+	0.000	0.000	8879
BG3782-chopped1	chr4	44960002	45000000	+	0.000	0.000	2380
BG20678-chopped1	chr3	175960002	176000000	+	0.000	0.000	5574
BG32771-chopped1	chr1	81840002	81880000	+	0.000	0.000	3052
BG6823-chopped1	chr4	165560002	165600000	+	0.000	0.000	3447
BG13475-chopped1	chr10	54480002	54520000	+	0.000	0.000	3861
BG8663-chopped1	chr19	30880002	30920000	+	0.000	0.000	5785
BG23283-chopped1	chr21	22000002	22040000	+	0.000	0.000	3641
BG23719-chopped1	chr2	158480002	158520000	+	0.000	0.000	3417
BG22763-chopped1	chr8	62200002	62240000	+	0.000	0.000	8131
BG8581-chopped1	chr13	24280002	24320000	+	0.000	0.000	3402
BG12200-chopped1	chr12	89880002	89920000	+	0.000	0.000	747
BG14149-chopped1	chr11	131520002	131560000	+	0.000	0.000	7435
BG43253-chopped1	chr15	97960002	98000000	+	0.000	0.000	473
BG34210-chopped1	chr8	57120002	57160000	+	0.000	0.000	3563
BG45529-chopped1	chr5	44920002	44960000	+	0.000	0.000	1972
BG8381-chopped1	chr7	49400002	49440000	+	0.000	0.000	1130
BG36932-chopped1	chr9	9560002	9600000	+	0.000	0.000	7870
BG2862-chopped1	chr7	52720002	52760000	+	0.000	0.000	6015
BG33245-chopped1	chr13	107320002	107360000	+	0.000	0.000	395
BG26042-chopped1	chr4	111840002	111880000	+	0.000	0.000	8443
BG47614-chopped1	chr5	10240002	10280000	+	0.000	0.000	376
BG3736-chopped1	chr6	120880002	120920000	+	0.000	0.000	1694
BG7861-chopped1	chr15	51600002	51640000	+	0.000	0.000	4042
BG5576-chopped1	chr7	20480002	20520000	+	0.000	0.000	1374
BG16789-chopped1	chr14	87800002	87840000	+	0.000	0.000	4973
BG41768-chopped1	chr21	39680002	39720000	+	0.000	0.000	1949
BG45247-chopped1	chr5	37880002	37920000	+	0.000	0.000	958
BG24557-chopped1	chr5	143120002	143160000	+	0.000	0.000	4572
BG42333-chopped1	chr7	107600002	107640000	+	0.000	0.000	1689
BG38926-chopped1	chr10	65640002	65680000	+	0.000	0.000	5417
BG8981-chopped1	chr3	98320002	98360000	+	0.000	0.000	1477
BG42888-chopped1	chr7	120240002	120280000	+	0.000	0.000	887
BG49172-chopped1	chr13	32600002	32640000	+	0.000	0.000	7496
BG36004-chopped1	chr3	58480002	58520000	+	0.000	0.000	3598
BG24802-chopped1	chr3	34040002	34080000	+	0.000	0.000	2090
BG15432-chopped1	chr3	115280002	115320000	+	0.000	0.000	8553
BG34283-chopped1	chr5	118200002	118240000	+	0.000	0.000	3566
BG38844-chopped1	chr8	126840002	126880000	+	0.000	0.000	1097
BG25240-chopped1	chr6	50720002	50760000	+	0.000	0.000	5128
BG38399-chopped1	chr18	21720002	21760000	+	0.000	0.000	6843
BG11753-chopped1	chr16	59640002	59680000	+	0.000	0.000	3658
BG47687-chopped1	chr4	4520002	4560000	+	0.000	0.000	2920
BG27880-chopped1	chr3	62480002	62520000	+	0.000	0.000	8597
BG7615-chopped1	chr16	80400002	80440000	+	0.000	0.000	7661
BG24520-chopped1	chr16	26360002	26400000	+	0.000	0.000	3025
BG43807-chopped1	chr3	178040002	178080000	+	0.000	0.000	5533
BG44245-chopped1	chr6	100120002	100160000	+	0.000	0.000	8708
BG46085-chopped1	chr8	61600002	61640000	+	0.000	0.000	7798
BG13747-chopped1	chr10	83600002	83640000	+	0.000	0.000	8081
BG46967-chopped1	chr20	18600002	18640000	+	0.000	0.000	3471
BG34237-chopped1	chr3	107760002	107800000	+	0.000	0.000	575
BG38362-chopped1	chr3	97720002	97760000	+	0.000	0.000	2944
BG24875-chopped1	chr14	39400002	39440000	+	0.000	0.000	6251
BG4728-chopped1	chr8	117120002	117160000	+	0.000	0.000	9007
BG27589-chopped1	chr15	28120002	28160000	+	0.000	0.000	3306
BG7333-chopped1	chr11	10560002	10600000	+	0.000	0.000	5811
BG10751-chopped1	chr6	64640002	64680000	+	0.000	0.000	8922
BG2252-chopped1	chr2	184440002	184480000	+	0.000	0.000	5404
BG4528-chopped1	chr4	54760002	54800000	+	0.000	0.000	4985
BG23709-chopped1	chr5	7760002	7800000	+	0.000	0.000	8568
BG27834-chopped1	chr3	3600002	3640000	+	0.000	0.000	3356
BG29674-chopped1	chr3	173600002	173640000	+	0.000	0.000	3832
BG12945-chopped1	chr3	176880002	176920000	+	0.000	0.000	3279
BG46-chopped1	chr1	81560002	81600000	+	0.000	0.000	6802
BG13710-chopped1	chr6	20080002	20120000	+	0.000	0.000	6604
BG26869-chopped1	chr11	103680002	103720000	+	0.000	0.000	2734
BG17499-chopped1	chr5	92840002	92880000	+	0.000	0.000	4937
BG5211-chopped1	chr18	56800002	56840000	+	0.000	0.000	6644
BG27634-chopped1	chr2	195720002	195760000	+	0.000	0.000	7282
BG22107-chopped1	chr14	85920002	85960000	+	0.000	0.000	2179
BG30521-chopped1	chr8	12480002	12520000	+	0.000	0.000	4506
BG30194-chopped1	chr16	6000002	6040000	+	0.000	0.000	2494
BG13510-chopped1	chr11	83440002	83480000	+	0.000	0.000	1400
BG27552-chopped1	chr5	162520002	162560000	+	0.000	0.000	3261
BG17299-chopped1	chr4	31760002	31800000	+	0.000	0.000	4801
BG5011-chopped1	chr5	93560002	93600000	+	0.000	0.000	4097
BG26032-chopped1	chr3	179560002	179600000	+	0.000	0.000	3927
BG47604-chopped1	chr3	19360002	19400000	+	0.000	0.000	718
BG31841-chopped1	chr4	94440002	94480000	+	0.000	0.000	6676
BG5566-chopped1	chr1	190360002	190400000	+	0.000	0.000	6265
BG24747-chopped1	chr20	10280002	10320000	+	0.000	0.000	3894
BG2206-chopped1	chr5	83080002	83120000	+	0.000	0.000	2769
BG34555-chopped1	chr13	102960002	103000000	+	0.000	0.000	5976
BG23227-chopped1	chr2	173280002	173320000	+	0.000	0.000	16
BG3090-chopped1	chr3	22320002	22360000	+	0.000	0.000	6317
BG47077-chopped1	chr4	108920002	108960000	+	0.000	0.000	7460
BG20431-chopped1	chr15	98240002	98280000	+	0.000	0.000	1268
BG38916-chopped1	chr9	16720002	16760000	+	0.000	0.000	9087
BG29546-chopped1	chr4	13960002	14000000	+	0.000	0.000	1032
BG13783-chopped1	chr3	147080002	147120000	+	0.000	0.000	1455
BG37069-chopped1	chr15	38160002	38200000	+	0.000	0.000	7284
BG12263-chopped1	chr8	108600002	108640000	+	0.000	0.000	7344
BG19538-chopped1	chr7	14520002	14560000	+	0.000	0.000	2939
BG30594-chopped1	chr9	9160002	9200000	+	0.000	0.000	5669
BG5084-chopped1	chr1	231000002	231040000	+	0.000	0.000	7417
BG1850-chopped1	chr7	69880002	69920000	+	0.000	0.000	4466
BG48442-chopped1	chr3	8040002	8080000	+	0.000	0.000	7181
BG2279-chopped1	chr13	56600002	56640000	+	0.000	0.000	3939
BG23745-chopped1	chr18	39520002	39560000	+	0.000	0.000	6724
BG49316-chopped1	chr2	136760002	136800000	+	0.000	0.000	8043
BG24510-chopped1	chr5	115120002	115160000	+	0.000	0.000	680
BG35829-chopped1	chr1	120520002	120560000	+	0.000	0.000	2586
BG45637-chopped1	chr5	118160002	118200000	+	0.000	0.000	4163
BG40001-chopped1	chr8	117080002	117120000	+	0.000	0.000	1144
BG3599-chopped1	chr17	15560002	15600000	+	0.000	0.000	8485
BG11461-chopped1	chr6	7400002	7440000	+	0.000	0.000	2290
BG2197-chopped1	chr19	24560002	24600000	+	0.000	0.000	3711
BG29064-chopped1	chr8	70400002	70440000	+	0.000	0.000	9069
