"name2","chrom","txStart","txEnd","name","uniqueID","Chromosome","Start_position","End_position","Enhancer_id","Enhancer_symbol","Cp"
"POU5F1","chr6",31132114,31134947,"NM_203289",15203,"chr6",31130680,31130761,"E_01_096","--",NA
"POU5F1","chr6",31132114,31134947,"NM_203289",15203,"chr6",30646844,30647217,"E_01_241","--",NA
"POU5F1","chr6",31132114,31134947,"NM_203289",15203,"chr6",31137057,31138028,"E_01_353","POU5F1 naive Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_203289",15203,"chr6",31139520,31140167,"E_01_352","POU5F1 proximal Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31129569,31129735,"E_01_098","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31137270,31137697,"E_01_320","OCT4 Intronic Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",30904343,30904788,"E_01_229","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31126538,31126685,"E_01_243","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31130446,31130606,"E_01_097","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31139600,31139921,"E_01_240","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31140557,31141204,"E_01_354","POU5F1 distal Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31130680,31130761,"E_01_096","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",30646844,30647217,"E_01_241","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31137057,31138028,"E_01_353","POU5F1 naive Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_001173531",15197,"chr6",31139520,31140167,"E_01_352","POU5F1 proximal Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31129569,31129735,"E_01_098","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31137270,31137697,"E_01_320","OCT4 Intronic Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",30904343,30904788,"E_01_229","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31126538,31126685,"E_01_243","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31130446,31130606,"E_01_097","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31139600,31139921,"E_01_240","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31140557,31141204,"E_01_354","POU5F1 distal Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31130680,31130761,"E_01_096","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",30646844,30647217,"E_01_241","--",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31137057,31138028,"E_01_353","POU5F1 naive Enhancer",NA
"POU5F1","chr6",31132114,31134947,"NM_001285987",15200,"chr6",31139520,31140167,"E_01_352","POU5F1 proximal Enhancer",NA
"POU5F1B","chr8",128427857,128429441,"NM_001159542",19996,"chr8",128412387,128415392,"E_01_244","ACP10 Enhancer",NA
"PPARGC1A","chr4",23793644,23891700,"NM_013261",10424,"chr4",23811734,23994829,"E_01_287"," PGC-1¦Á super-Enhancer",NA
"PRODH","chr22",18900287,18923964,"NM_001195226",46135,"chr22",18897007,18899006,"E_01_417","--",NA
"PRODH","chr22",18900287,18924066,"NM_016335",46136,"chr22",18897007,18899006,"E_01_417","--",NA
"PROX1","chr1",214161278,214214847,"NM_001270616",1146,"chr1",214150512,214151337,"E_01_215","PROX1-11 Enhancer",NA
"PROX1","chr1",214161844,214214847,"NM_002763",1145,"chr1",214150512,214151337,"E_01_215","PROX1-11 Enhancer",NA
"PSORS1C1","chr6",31082608,31107869,"NM_014068",15202,"chr6",31092588,31094587,"E_01_285","",NA
"PTF1A","chr10",23481460,23483181,"NM_178161",25655,"chr10",23502417,23510031,"E_01_139","--",NA
"PTGES","chr9",132500615,132515344,"NM_004878",20755,"chr9",132491986,132492534,"E_01_102","--",NA
"PTK2B","chr8",27168999,27316908,"NM_173174",18607,"chr8",27455904,27456103,"E_01_286","--",NA
"PTK2B","chr8",27182996,27316908,"NM_173176",18619,"chr8",27455904,27456103,"E_01_286","--",NA
"PTK2B","chr8",27183081,27316908,"NM_173175",18606,"chr8",27455904,27456103,"E_01_286","--",NA
"PTK2B","chr8",27179919,27316908,"NM_004103",18614,"chr8",27455904,27456103,"E_01_286","--",NA
"RB1","chr13",48877883,49056026,"NM_000321",31988,"chr12",100731356,100733355,"E_01_050","--","2"
"RB1","chr13",48877883,49056026,"NM_000321",31988,"chr12",100693356,100695355,"E_01_049","--","1"
"RBPJ","chr4",26321332,26436752,"NM_005349",10435,"chr4",26075180,26135897,"E_01_234","--",NA
"RBPJ","chr4",26321332,26436752,"NM_203283",10434,"chr4",26075180,26135897,"E_01_234","--",NA
"RBPJ","chr4",26322429,26436752,"NM_203284",10429,"chr4",26075180,26135897,"E_01_234","--",NA
"RBPJ","chr4",26322429,26436752,"NM_015874",10428,"chr4",26075180,26135897,"E_01_234","--",NA
"REN","chr1",204123944,204135465,"NM_000537",4199,"chr1",204123720,204123725,"E_01_066","--",NA
"RET","chr10",43572517,43622952,"NM_020630",25776,"chr10",43569046,43569456,"E_01_357","RET Enhancer",NA
"RET","chr10",43572517,43622952,"NM_020630",25776,"chr10",43568987,43571244,"E_01_186","--",NA
"RET","chr10",43572517,43622952,"NM_020630",25776,"chr10",43569297,43572684,"E_01_042","RET Enhancer",NA
"RET","chr10",43572517,43622952,"NM_020630",25776,"chr10",43571245,43572713,"E_01_187","--",NA
"RET","chr10",43572517,43625797,"NM_020975",25777,"chr10",43569046,43569456,"E_01_357","RET Enhancer",NA
"RET","chr10",43572517,43625797,"NM_020975",25777,"chr10",43568987,43571244,"E_01_186","--",NA
"RET","chr10",43572517,43625797,"NM_020975",25777,"chr10",43569297,43572684,"E_01_042","RET Enhancer",NA
"RET","chr10",43572517,43625797,"NM_020975",25777,"chr10",43571245,43572713,"E_01_187","--",NA
"ROBO1","chr3",78646388,79068609,"NM_133631",8179,"chr3",78597239,79767998,"E_01_405","--",NA
"ROBO1","chr3",78646388,79068609,"NM_001145845",8180,"chr3",78597239,79767998,"E_01_405","--",NA
"ROBO1","chr3",78646388,79817059,"NM_002941",7736,"chr3",78597239,79767998,"E_01_405","--",NA
"ROR1","chr1",64239690,64609052,"NM_001083592",585,"chr1",64087306,64087660,"E_01_072","--",NA
"ROR1","chr1",64239690,64609052,"NM_001083592",585,"chr1",64083757,64083861,"E_01_071","--",NA
"ROR1","chr1",64239690,64647179,"NM_005012",586,"chr1",64087306,64087660,"E_01_072","--",NA
"ROR1","chr1",64239690,64647179,"NM_005012",586,"chr1",64083757,64083861,"E_01_071","--",NA
"RTN4R","chr22",20228938,20255816,"NM_023004",46212,"chr22",20224443,20228467,"E_01_250","NgR13' Enhancer",NA
"RUNX1","chr21",36160098,36421595,"NM_001754",45297,"chr21",36180373,36181392,"E_01_007","--",NA
"RUNX1","chr21",36160098,36421595,"NM_001754",45297,"chr21",36141739,36142821,"E_01_068","--",NA
"RUNX1","chr21",36160098,36421595,"NM_001754",45297,"chr21",35982224,35983306,"E_01_067","--",NA
"RUNX1","chr21",36160098,36260987,"NM_001001890",45302,"chr21",36180373,36181392,"E_01_007","--",NA
"RUNX1","chr21",36160098,36260987,"NM_001001890",45302,"chr21",36141739,36142821,"E_01_068","--",NA
"RUNX1","chr21",36160098,36260987,"NM_001001890",45302,"chr21",35982224,35983306,"E_01_067","--",NA
"RUNX1","chr21",36193574,36260987,"NM_001122607",45587,"chr21",36180373,36181392,"E_01_007","--",NA
"RUNX1","chr21",36193574,36260987,"NM_001122607",45587,"chr21",36141739,36142821,"E_01_068","--",NA
"RUNX1","chr21",36193574,36260987,"NM_001122607",45587,"chr21",35982224,35983306,"E_01_067","--",NA
"RUNX2","chr6",45296054,45339790,"NR_103532",15750,"chr6",45410619,45417584,"E_01_211","ENH3 Enhancer",NA
"RUNX2","chr6",45296054,45339790,"NR_103533",15749,"chr6",45410619,45417584,"E_01_211","ENH3 Enhancer",NA
"RUNX2","chr6",45296054,45518819,"NM_001015051",14284,"chr6",45410619,45417584,"E_01_211","ENH3 Enhancer",NA
"RUNX2","chr6",45296054,45518819,"NM_001024630",14281,"chr6",45410619,45417584,"E_01_211","ENH3 Enhancer",NA
"RUNX2","chr6",45390314,45518819,"NM_001278478",14280,"chr6",45410619,45417584,"E_01_211","ENH3 Enhancer",NA
"SERPINB2","chr18",61554939,61571124,"NM_001143818",40815,"chr18",61533340,61545796,"E_01_275","--",NA
"SERPINB2","chr18",61554939,61571124,"NM_002575",40816,"chr18",61533340,61545796,"E_01_275","--",NA
"SHH","chr7",155595558,155604967,"NM_000193",18550,"chr7",155845628,155847652,"E_01_212","--",NA
"SIAH2","chr3",150458910,150481263,"NM_005067",8424,"chr3",150450618,150456921,"E_01_314","--",NA
"SIX1","chr14",61111417,61116155,"NM_005982",33615,"chr14",61106418,61108417,"E_01_422","--",NA
"SIX1","chr14",61111417,61116155,"NM_005982",33615,"chr14",61121918,61123917,"E_01_421","--",NA
"SIX6","chr14",60975938,60978525,"NM_007374",33614,"chr14",60973428,60975430,"E_01_277","SIX6 Enhancer",NA
"SLC13A5","chr17",6588032,6616740,"NM_001284509",38338,"chr17",6565039,6567038,"E_01_205","--",NA
"SLC13A5","chr17",6588032,6616740,"NM_001284509",38338,"chr17",6285839,6586838,"E_01_204","--",NA
"SLC13A5","chr17",6588032,6616740,"NM_001143838",38336,"chr17",6565039,6567038,"E_01_205","--",NA
"SLC13A5","chr17",6588032,6616740,"NM_001143838",38336,"chr17",6285839,6586838,"E_01_204","--",NA
"SLC13A5","chr17",6588032,6616740,"NM_001284510",38339,"chr17",6565039,6567038,"E_01_205","--",NA
"SLC13A5","chr17",6588032,6616740,"NM_001284510",38339,"chr17",6285839,6586838,"E_01_204","--",NA
"SLC13A5","chr17",6588032,6616740,"NM_177550",38337,"chr17",6565039,6567038,"E_01_205","--",NA
"SLC13A5","chr17",6588032,6616740,"NM_177550",38337,"chr17",6285839,6586838,"E_01_204","--",NA
"SLC1A1","chr9",4490427,4587469,"NM_004170",20819,"chr9",4600914,4608373,"E_01_246","--",NA
"SLC25A37","chr8",23386363,23430063,"NM_016612",19420,"chr8",23422137,23432636,"E_01_010","--",NA
"SLC25A37","chr8",23386363,23430063,"NM_016612",19420,"chr8",23448387,23454886,"E_01_008","--",NA
"SLC25A37","chr8",23386363,23430063,"NM_016612",19420,"chr8",23433012,23439511,"E_01_009","--",NA
"SLC2A3","chr12",8071824,8088892,"NM_006931",30336,"chr12",8035825,8037824,"E_01_110","--",NA
"SLC2A3","chr12",8071824,8088892,"NM_006931",30336,"chr12",8036825,8048824,"E_01_109","--",NA
"SLC30A8","chr8",118147337,118188953,"NM_001172814",19943,"chr8",117978846,117979466,"E_01_094","--",NA
"SLC30A8","chr8",117963190,118188953,"NM_001172815",19082,"chr8",117978846,117979466,"E_01_094","--",NA
"SLC30A8","chr8",118147337,118188953,"NM_173851",19944,"chr8",117978846,117979466,"E_01_094","--",NA
"SLC30A8","chr8",117963190,118188953,"NM_001172813",19083,"chr8",117978846,117979466,"E_01_094","--",NA
"SLC30A8","chr8",117962512,118188953,"NM_001172811",19084,"chr8",117978846,117979466,"E_01_094","--",NA
"SMYD3","chr1",245912642,246580714,"NM_022743",228,"chr17",31209117,31240452,"E_01_312","--","2"
"SMYD3","chr1",245912642,246580714,"NM_022743",228,"chr15",66074478,66098025,"E_01_311","--","4"
"SMYD3","chr1",245912642,246670644,"NM_001167740",229,"chr17",31209117,31240452,"E_01_312","--","2"
"SMYD3","chr1",245912642,246670644,"NM_001167740",229,"chr15",66074478,66098025,"E_01_311","--","4"
"SNCAIP","chr5",121647820,121799794,"NM_001242935",12408,"chr5",121568383,121839811,"E_01_415","--",NA
"SNCAIP","chr5",121647820,121799794,"NM_005460",12410,"chr5",121568383,121839811,"E_01_415","--",NA
"SOD2","chr6",160100149,160114353,"NM_001024465",16259,"chr6",160101621,160102231,"E_01_031","MnSOD Enhancer",NA
"SOD2","chr6",160100149,160114353,"NM_001024465",16259,"chr6",160101891,160102231,"E_01_032","MnSOD Enhancer",NA
"SOD2","chr6",160100149,160114353,"NM_001024466",16258,"chr6",160101621,160102231,"E_01_031","MnSOD Enhancer",NA
"SOD2","chr6",160100149,160114353,"NM_001024466",16258,"chr6",160101891,160102231,"E_01_032","MnSOD Enhancer",NA
"SOD2","chr6",160102755,160114353,"NM_000636",16257,"chr6",160101621,160102231,"E_01_031","MnSOD Enhancer",NA
"SOD2","chr6",160102755,160114353,"NM_000636",16257,"chr6",160101891,160102231,"E_01_032","MnSOD Enhancer",NA
"SOX2","chr3",181429712,181432223,"NM_003106",9976,"chr3",180728713,180730712,"E_01_289","--",NA
"SOX2","chr3",181429712,181432223,"NM_003106",9976,"chr3",181432913,181433312,"E_01_278","--",NA
"SOX2","chr3",181429712,181432223,"NM_003106",9976,"chr3",181572713,181574712,"E_01_265","pCREB Enhancer",NA
"SOX9","chr17",70117161,70122560,"NM_000346",39812,"chr17",69108467,69108765,"E_01_112","--",NA
"SOX9","chr17",70117161,70122560,"NM_000346",39812,"chr17",69541884,69542989,"E_01_258","SR4 Enhancer",NA
"SOX9","chr17",70117161,70122560,"NM_000346",39812,"chr17",69107687,69108045,"E_01_111","--",NA
"SOX9","chr17",70117161,70122560,"NM_000346",39812,"chr17",69487561,69491400,"E_01_202","--",NA
"SPI1","chr11",47376409,47400127,"NM_003120",28035,"chr11",47363010,47364009,"E_01_364","--",NA
"SPI1","chr11",47376409,47400127,"NM_001080547",28037,"chr11",47363010,47364009,"E_01_364","--",NA
"STAT1","chr2",191840263,191878976,"NM_139266",7163,"chr2",191834163,191834795,"E_01_123","--",NA
"STAT1","chr2",191833762,191878976,"NM_007315",7162,"chr2",191834163,191834795,"E_01_123","--",NA
"TAL1","chr1",47681962,47695443,"NM_003189",2414,"chr1",47704792,47705107,"E_01_341","--",NA
"TAL1","chr1",47681962,47697387,"NM_001287347",2415,"chr1",47704792,47705107,"E_01_341","--",NA
"TBP","chr6",170863421,170881958,"NM_003194",16341,"chr6",170855463,170856787,"E_01_014","--",NA
"TBP","chr6",170863421,170881958,"NM_001172085",16336,"chr6",170855463,170856787,"E_01_014","--",NA
"TBX5","chr12",114791735,114846247,"NM_000192",30110,"chr12",114853272,114858238,"E_01_360","--",NA
"TBX5","chr12",114791735,114846247,"NM_000192",30110,"chr12",114463713,114464080,"E_01_358","--",NA
"TBX5","chr12",114791735,114846247,"NM_000192",30110,"chr12",114701208,114704691,"E_01_359","--",NA
"TBX5","chr12",114791735,114843968,"NM_181486",30111,"chr12",114853272,114858238,"E_01_360","--",NA
"TBX5","chr12",114791735,114843968,"NM_181486",30111,"chr12",114463713,114464080,"E_01_358","--",NA
"TBX5","chr12",114791735,114843968,"NM_181486",30111,"chr12",114701208,114704691,"E_01_359","--",NA
"TBX5","chr12",114791735,114846247,"NM_080717",30109,"chr12",114853272,114858238,"E_01_360","--",NA
"TBX5","chr12",114791735,114846247,"NM_080717",30109,"chr12",114463713,114464080,"E_01_358","--",NA
"TBX5","chr12",114791735,114846247,"NM_080717",30109,"chr12",114701208,114704691,"E_01_359","--",NA
"TCAM1P","chr17",61934376,61941739,"NR_002947",39739,"chr17",61927354,61928827,"E_01_203","hCNS1 Enhancer",NA
"TFF1","chr21",43782391,43786644,"NM_003225",45684,"chr21",43772292,43774291,"E_01_143","--",NA
"TFF1","chr21",43782391,43786644,"NM_003225",45684,"chr21",43771492,43773491,"E_01_144","--",NA
"TFF1","chr21",43782391,43786644,"NM_003225",45684,"chr21",43770916,43772915,"E_01_132","--",NA
"TFF1","chr21",43782391,43786644,"NM_003225",45684,"chr21",43781592,43782591,"E_01_142","--",NA
"TFF1","chr21",43782391,43786644,"NM_003225",45684,"chr21",42668001,42671000,"E_01_366","--",NA
"TGFB3","chr14",76424442,76448092,"NM_003239",33792,"chr14",76419741,76421740,"E_01_340","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_001195683",12,"chr1",92170643,92172642,"E_01_371","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_001195683",12,"chr1",92254802,92256801,"E_01_372","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_001195683",12,"chr1",92331534,92333533,"E_01_373","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_001195683",12,"chr1",92359752,92361751,"E_01_374","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_001195683",12,"chr1",92392920,92394919,"E_01_375","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_001195683",12,"chr1",92567178,92569177,"E_01_376","--",NA
"TGFBR3","chr1",92145900,92371559,"NM_001195684",11,"chr1",92170643,92172642,"E_01_371","--",NA
"TGFBR3","chr1",92145900,92371559,"NM_001195684",11,"chr1",92254802,92256801,"E_01_372","--",NA
"TGFBR3","chr1",92145900,92371559,"NM_001195684",11,"chr1",92331534,92333533,"E_01_373","--",NA
"TGFBR3","chr1",92145900,92371559,"NM_001195684",11,"chr1",92359752,92361751,"E_01_374","--",NA
"TGFBR3","chr1",92145900,92371559,"NM_001195684",11,"chr1",92392920,92394919,"E_01_375","--",NA
"TGFBR3","chr1",92145900,92371559,"NM_001195684",11,"chr1",92567178,92569177,"E_01_376","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_003243",9,"chr1",92170643,92172642,"E_01_371","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_003243",9,"chr1",92254802,92256801,"E_01_372","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_003243",9,"chr1",92331534,92333533,"E_01_373","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_003243",9,"chr1",92359752,92361751,"E_01_374","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_003243",9,"chr1",92392920,92394919,"E_01_375","--",NA
"TGFBR3","chr1",92145900,92351836,"NM_003243",9,"chr1",92567178,92569177,"E_01_376","--",NA
"TGFBR3","chr1",92145900,92351836,"NR_036634",13,"chr1",92170643,92172642,"E_01_371","--",NA
"TGFBR3","chr1",92145900,92351836,"NR_036634",13,"chr1",92254802,92256801,"E_01_372","--",NA
"TGFBR3","chr1",92145900,92351836,"NR_036634",13,"chr1",92331534,92333533,"E_01_373","--",NA
"TGFBR3","chr1",92145900,92351836,"NR_036634",13,"chr1",92359752,92361751,"E_01_374","--",NA
"TGFBR3","chr1",92145900,92351836,"NR_036634",13,"chr1",92392920,92394919,"E_01_375","--",NA
"TGFBR3","chr1",92145900,92351836,"NR_036634",13,"chr1",92567178,92569177,"E_01_376","--",NA
"TMEM54","chr1",33360196,33366953,"NM_033504",2087,"chr1",33353797,33354196,"E_01_076","--",NA
"TMPRSS2","chr21",42836478,42880085,"NM_005656",45327,"chr21",42822121,42822800,"E_01_100","TMPRSS2 Enhancer",NA
"TMPRSS2","chr21",42836478,42879992,"NM_001135099",45326,"chr21",42822121,42822800,"E_01_100","TMPRSS2 Enhancer",NA
"TNFAIP3","chr6",138188325,138204451,"NM_001270508",16161,"chr6",138226721,138233280,"E_01_309","--",NA
"TNFAIP3","chr6",138188325,138204451,"NM_001270507",16162,"chr6",138226721,138233280,"E_01_309","--",NA
"TNFAIP3","chr6",138188325,138204451,"NM_006290",16160,"chr6",138226721,138233280,"E_01_309","--",NA
"TNFSF11","chr13",43136872,43182149,"NM_033012",32280,"chr13",43111373,43112072,"E_01_027"," hRLD2 Enhancer",NA
"TNFSF11","chr13",43148291,43182149,"NM_003701",32281,"chr13",43111373,43112072,"E_01_027"," hRLD2 Enhancer",NA
"TP63","chr3",189349216,189615068,"NM_001114978",8544,"ch3",189109943,189219942,"E_01_255","",NA
"TP63","chr3",189349216,189615068,"NM_001114978",8544,"ch3",189203943,189313942,"E_01_256","",NA
"TP63","chr3",189507449,189599284,"NM_001114982",8545,"ch3",189109943,189219942,"E_01_255","",NA
"TP63","chr3",189507449,189599284,"NM_001114982",8545,"ch3",189203943,189313942,"E_01_256","",NA
"TP63","chr3",189507449,189615068,"NM_001114980",8541,"ch3",189109943,189219942,"E_01_255","",NA
"TP63","chr3",189507449,189615068,"NM_001114980",8541,"ch3",189203943,189313942,"E_01_256","",NA
"TP63","chr3",189349216,189615068,"NM_003722",8540,"ch3",189109943,189219942,"E_01_255","",NA
"TP63","chr3",189349216,189615068,"NM_003722",8540,"ch3",189203943,189313942,"E_01_256","",NA
"TP63","chr3",189349216,189599284,"NM_001114979",8543,"ch3",189109943,189219942,"E_01_255","",NA
"TP63","chr3",189349216,189599284,"NM_001114979",8543,"ch3",189203943,189313942,"E_01_256","",NA
"TP63","chr3",189507449,189615068,"NM_001114981",8542,"ch3",189109943,189219942,"E_01_255","",NA
"TP63","chr3",189507449,189615068,"NM_001114981",8542,"ch3",189203943,189313942,"E_01_256","",NA
"TSC22D3","chrX",106956452,106959711,"NM_001015881",23663,"chrx",106959619,106962917,"E_01_304","--",NA
"TSC22D3","chrX",106956452,106960291,"NM_004089",23664,"chrx",106959619,106962917,"E_01_304","--",NA
"TSC22D3","chrX",106956452,107019017,"NM_198057",23662,"chrx",106959619,106962917,"E_01_304","--",NA
"TSLP","chr5",110405778,110413722,"NR_045089",13192,"chr5",110175121,110177136,"E_01_402","--",NA
"TSLP","chr5",110405778,110413722,"NR_045089",13192,"chr5",110175801,110176600,"E_01_379","",NA
"TSLP","chr5",110407390,110413722,"NM_033035",13189,"chr5",110175121,110177136,"E_01_402","--",NA
"TSLP","chr5",110407390,110413722,"NM_033035",13189,"chr5",110175801,110176600,"E_01_379","",NA
"TSLP","chr5",110409012,110413722,"NM_138551",13191,"chr5",110175121,110177136,"E_01_402","--",NA
"TSLP","chr5",110409012,110413722,"NM_138551",13191,"chr5",110175801,110176600,"E_01_379","",NA
"UBE2C","chr20",44441215,44445596,"NM_001281742",44862,"chr20",44413082,44426646,"E_01_088","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_001281742",44862,"chr20",44478647,44484559,"E_01_087","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_001281742",44862,"chr20",44441256,44444472,"E_01_086","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_001281742",44862,"chr20",44430821,44433428,"E_01_085","UBE2C Enhancer",NA
"UBE2C","chr20",44441672,44445596,"NM_181801",44879,"chr20",44413082,44426646,"E_01_088","UBE2C Enhancer",NA
"UBE2C","chr20",44441672,44445596,"NM_181801",44879,"chr20",44478647,44484559,"E_01_087","UBE2C Enhancer",NA
"UBE2C","chr20",44441672,44445596,"NM_181801",44879,"chr20",44441256,44444472,"E_01_086","UBE2C Enhancer",NA
"UBE2C","chr20",44441672,44445596,"NM_181801",44879,"chr20",44430821,44433428,"E_01_085","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_181800",44875,"chr20",44413082,44426646,"E_01_088","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_181800",44875,"chr20",44478647,44484559,"E_01_087","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_181800",44875,"chr20",44441256,44444472,"E_01_086","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_181800",44875,"chr20",44430821,44433428,"E_01_085","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NR_104036",44880,"chr20",44413082,44426646,"E_01_088","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NR_104036",44880,"chr20",44478647,44484559,"E_01_087","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NR_104036",44880,"chr20",44441256,44444472,"E_01_086","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NR_104036",44880,"chr20",44430821,44433428,"E_01_085","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_007019",44859,"chr20",44413082,44426646,"E_01_088","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_007019",44859,"chr20",44478647,44484559,"E_01_087","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_007019",44859,"chr20",44441256,44444472,"E_01_086","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_007019",44859,"chr20",44430821,44433428,"E_01_085","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_001281741",44863,"chr20",44413082,44426646,"E_01_088","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_001281741",44863,"chr20",44478647,44484559,"E_01_087","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_001281741",44863,"chr20",44441256,44444472,"E_01_086","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_001281741",44863,"chr20",44430821,44433428,"E_01_085","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NR_104037",44881,"chr20",44413082,44426646,"E_01_088","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NR_104037",44881,"chr20",44478647,44484559,"E_01_087","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NR_104037",44881,"chr20",44441256,44444472,"E_01_086","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NR_104037",44881,"chr20",44430821,44433428,"E_01_085","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_181799",44874,"chr20",44413082,44426646,"E_01_088","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_181799",44874,"chr20",44478647,44484559,"E_01_087","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_181799",44874,"chr20",44441256,44444472,"E_01_086","UBE2C Enhancer",NA
"UBE2C","chr20",44441215,44445596,"NM_181799",44874,"chr20",44430821,44433428,"E_01_085","UBE2C Enhancer",NA
"UCN2","chr3",48599151,48601201,"NM_033199",9038,"chr3",48598406,48598558,"E_01_029","HREs Enhancer",NA
"UGT1A1","chr2",234668919,234681945,"NM_000463",7538,"chr2",234665350,234665739,"E_01_339","gtPBREM Enhancer",NA
"USP12","chr13",27640287,27746033,"NM_182488",31870,"chr13",27523027,27544353,"E_01_016","--",NA
"VCAM1","chr1",101185196,101204601,"NM_001078",717,"chr1",101402364,101412724,"E_01_070","--",NA
"VCAM1","chr1",101185196,101204601,"NM_080682",718,"chr1",101402364,101412724,"E_01_070","--",NA
"VCAM1","chr1",101185196,101204601,"NM_001199834",716,"chr1",101402364,101412724,"E_01_070","--",NA
"VEGFA","chr6",43737946,43754223,"NM_001204384",15713,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001171629",15698,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001025366",15711,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001204385",15712,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001171626",15706,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001171622",15704,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
"VEGFA","chr6",43737946,43754223,"NM_001025368",15710,"chr6",43891401,43898360,"E_01_377","ES-specific enhancers (ESSEs)",NA
