#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/0.503085142773674.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.5/target.clean..pos
BG26341-chopped1	chr20	40480002	40520000	+	0.000	0.000	2407
BG4800-chopped1	chr11	55280002	55320000	+	0.000	0.000	4433
BG17853-chopped1	chr4	131480002	131520000	+	0.000	0.000	907
BG8480-chopped1	chr12	85160002	85200000	+	0.000	0.000	5027
BG25821-chopped1	chr2	124480002	124520000	+	0.000	0.000	5553
BG25376-chopped1	chr2	223600002	223640000	+	0.000	0.000	2167
BG24301-chopped1	chr11	92760002	92800000	+	0.000	0.000	615
BG6995-chopped1	chr2	42880002	42920000	+	0.000	0.000	5138
BG2788-chopped1	chr4	83040002	83080000	+	0.000	0.000	5318
BG29655-chopped1	chr6	96480002	96520000	+	0.000	0.000	1505
BG5393-chopped1	chr14	39280002	39320000	+	0.000	0.000	2865
BG13246-chopped1	chr3	106600002	106640000	+	0.000	0.000	1217
BG8434-chopped1	chr10	69080002	69120000	+	0.000	0.000	3830
BG23054-chopped1	chr7	11120002	11160000	+	0.000	0.000	2940
BG7032-chopped1	chr3	86040002	86080000	+	0.000	0.000	888
BG19010-chopped1	chr1	167680002	167720000	+	0.000	0.000	555
BG7914-chopped1	chr19	54400002	54440000	+	0.000	0.000	6002
BG11206-chopped1	chr3	98800002	98840000	+	0.000	0.000	1525
BG15331-chopped1	chr12	72920002	72960000	+	0.000	0.000	1237
BG16651-chopped1	chr10	38480002	38520000	+	0.000	0.000	2596
BG20167-chopped1	chr11	101200002	101240000	+	0.000	0.000	6306
BG30302-chopped1	chr4	173080002	173120000	+	0.000	0.000	4144
BG6312-chopped1	chr13	64760002	64800000	+	0.000	0.000	2337
BG27333-chopped1	chr1	71720002	71760000	+	0.000	0.000	4846
BG16005-chopped1	chr4	134040002	134080000	+	0.000	0.000	896
BG12444-chopped1	chr2	65880002	65920000	+	0.000	0.000	4180
BG14284-chopped1	chr6	122560002	122600000	+	0.000	0.000	2316
BG28653-chopped1	chr4	60360002	60400000	+	0.000	0.000	1843
BG13764-chopped1	chr4	43200002	43240000	+	0.000	0.000	3354
BG35101-chopped1	chr3	87640002	87680000	+	0.000	0.000	1289
BG3871-chopped1	chr2	146080002	146120000	+	0.000	0.000	1688
BG6030-chopped1	chr8	106240002	106280000	+	0.000	0.000	1720
BG8306-chopped1	chr13	75880002	75920000	+	0.000	0.000	6215
BG30575-chopped1	chr18	52680002	52720000	+	0.000	0.000	6044
BG8752-chopped1	chr5	143360002	143400000	+	0.000	0.000	536
BG23372-chopped1	chr6	91600002	91640000	+	0.000	0.000	920
BG34054-chopped1	chr14	61080002	61120000	+	0.000	0.000	2137
BG9426-chopped1	chr3	77600002	77640000	+	0.000	0.000	5973
BG1631-chopped1	chr2	39760002	39800000	+	0.000	0.000	5899
BG5865-chopped1	chr13	75480002	75520000	+	0.000	0.000	1421
BG30620-chopped1	chr1	98520002	98560000	+	0.000	0.000	916
BG2505-chopped1	chr5	160600002	160640000	+	0.000	0.000	577
BG8470-chopped1	chr6	125840002	125880000	+	0.000	0.000	3266
BG33334-chopped1	chr4	117560002	117600000	+	0.000	0.000	1458
BG35174-chopped1	chr11	23320002	23360000	+	0.000	0.000	3788
BG7950-chopped1	chr1	238280002	238320000	+	0.000	0.000	3990
BG9790-chopped1	chr6	134480002	134520000	+	0.000	0.000	5513
BG27005-chopped1	chr7	32240002	32280000	+	0.000	0.000	6239
BG11242-chopped1	chr4	159720002	159760000	+	0.000	0.000	4997
BG21050-chopped1	chr5	2800002	2840000	+	0.000	0.000	1766
BG17643-chopped1	chr2	236000002	236040000	+	0.000	0.000	6106
BG18081-chopped1	chr13	105080002	105120000	+	0.000	0.000	288
BG23890-chopped1	chr12	60320002	60360000	+	0.000	0.000	4922
BG20530-chopped1	chr3	102120002	102160000	+	0.000	0.000	4036
BG31849-chopped1	chr18	5800002	5840000	+	0.000	0.000	6238
BG6339-chopped1	chr14	81400002	81440000	+	0.000	0.000	6499
BG1258-chopped1	chr13	75160002	75200000	+	0.000	0.000	4137
BG33934-chopped1	chr11	51520002	51560000	+	0.000	0.000	4111
BG20330-chopped1	chr12	85320002	85360000	+	0.000	0.000	142
BG28925-chopped1	chr11	54880002	54920000	+	0.000	0.000	1451
BG35046-chopped1	chr17	12640002	12680000	+	0.000	0.000	2372
BG12080-chopped1	chr8	4240002	4280000	+	0.000	0.000	5612
BG16641-chopped1	chrX	43560002	43600000	+	0.000	0.000	346
BG1858-chopped1	chr5	77520002	77560000	+	0.000	0.000	6010
BG2623-chopped1	chr3	6000002	6040000	+	0.000	0.000	3737
BG25038-chopped1	chr6	20480002	20520000	+	0.000	0.000	261
BG13836-chopped1	chr2	212920002	212960000	+	0.000	0.000	2207
BG21804-chopped1	chr20	47320002	47360000	+	0.000	0.000	5362
BG3061-chopped1	chr2	150760002	150800000	+	0.000	0.000	292
BG32050-chopped1	chr2	211200002	211240000	+	0.000	0.000	1176
BG4381-chopped1	chr7	51800002	51840000	+	0.000	0.000	4417
BG8942-chopped1	chr11	90800002	90840000	+	0.000	0.000	1256
BG25838-chopped1	chr10	62520002	62560000	+	0.000	0.000	3613
BG33370-chopped1	chr5	167160002	167200000	+	0.000	0.000	6177
BG20202-chopped1	chr4	52720002	52760000	+	0.000	0.000	6083
BG7095-chopped1	chr5	107960002	108000000	+	0.000	0.000	2763
BG12789-chopped1	chr1	67120002	67160000	+	0.000	0.000	3494
BG34690-chopped1	chr13	101440002	101480000	+	0.000	0.000	6043
BG27923-chopped1	chr10	54720002	54760000	+	0.000	0.000	2858
BG6702-chopped1	chr12	62360002	62400000	+	0.000	0.000	4543
BG17915-chopped1	chr18	74760002	74800000	+	0.000	0.000	3958
BG27396-chopped1	chr5	145240002	145280000	+	0.000	0.000	6418
BG7140-chopped1	chr6	155560002	155600000	+	0.000	0.000	3960
BG14228-chopped1	chr10	22240002	22280000	+	0.000	0.000	5710
BG15548-chopped1	chr2	223120002	223160000	+	0.000	0.000	3819
BG23080-chopped1	chr7	11880002	11920000	+	0.000	0.000	3689
BG23516-chopped1	chr20	12840002	12880000	+	0.000	0.000	1124
BG34399-chopped1	chr17	52640002	52680000	+	0.000	0.000	3232
BG30083-chopped1	chr5	10160002	10200000	+	0.000	0.000	1201
BG34644-chopped1	chr15	35920002	35960000	+	0.000	0.000	3175
BG32359-chopped1	chrX	20760002	20800000	+	0.000	0.000	4830
BG11787-chopped1	chr4	189560002	189600000	+	0.000	0.000	5083
BG33679-chopped1	chr1	103080002	103120000	+	0.000	0.000	3426
BG32604-chopped1	chr8	128640002	128680000	+	0.000	0.000	1158
BG29635-chopped1	chr12	10760002	10800000	+	0.000	0.000	2812
BG21840-chopped1	chr5	24320002	24360000	+	0.000	0.000	5449
BG10185-chopped1	chr4	177240002	177280000	+	0.000	0.000	1278
BG16913-chopped1	chr10	132160002	132200000	+	0.000	0.000	5870
BG34362-chopped1	chr3	174800002	174840000	+	0.000	0.000	2229
BG23034-chopped1	chr11	21120002	21160000	+	0.000	0.000	1948
BG2568-chopped1	chr13	105240002	105280000	+	0.000	0.000	3153
BG29435-chopped1	chr12	90520002	90560000	+	0.000	0.000	3101
BG23589-chopped1	chr5	5720002	5760000	+	0.000	0.000	1593
BG31557-chopped1	chr11	74600002	74640000	+	0.000	0.000	2715
BG1048-chopped1	chr3	173320002	173360000	+	0.000	0.000	3766
BG33397-chopped1	chr6	29440002	29480000	+	0.000	0.000	565
BG20229-chopped1	chr12	114720002	114760000	+	0.000	0.000	1445
BG12506-chopped1	chr18	24400002	24440000	+	0.000	0.000	3734
BG1848-chopped1	chr3	19320002	19360000	+	0.000	0.000	1758
BG32122-chopped1	chr8	117360002	117400000	+	0.000	0.000	4709
BG28388-chopped1	chr4	163280002	163320000	+	0.000	0.000	6353
BG27313-chopped1	chr13	67480002	67520000	+	0.000	0.000	4960
BG11550-chopped1	chr5	83640002	83680000	+	0.000	0.000	3095
BG32677-chopped1	chr7	145480002	145520000	+	0.000	0.000	4169
BG7167-chopped1	chr6	80920002	80960000	+	0.000	0.000	3430
BG33997-chopped1	chr18	66640002	66680000	+	0.000	0.000	2122
BG16986-chopped1	chr8	31240002	31280000	+	0.000	0.000	3384
BG21267-chopped1	chr5	27720002	27760000	+	0.000	0.000	6321
BG22587-chopped1	chr7	15520002	15560000	+	0.000	0.000	2356
BG8732-chopped1	chr5	79800002	79840000	+	0.000	0.000	2548
BG15384-chopped1	chr1	219120002	219160000	+	0.000	0.000	3189
BG29753-chopped1	chr1	241680002	241720000	+	0.000	0.000	6490
BG1811-chopped1	chr2	196680002	196720000	+	0.000	0.000	5584
BG27713-chopped1	chr6	10480002	10520000	+	0.000	0.000	3025
BG18343-chopped1	chr5	5080002	5120000	+	0.000	0.000	4059
BG33960-chopped1	chr5	2160002	2200000	+	0.000	0.000	1332
BG8450-chopped1	chr9	15840002	15880000	+	0.000	0.000	5327
BG2931-chopped1	chr6	103520002	103560000	+	0.000	0.000	4203
BG1084-chopped1	chr8	114760002	114800000	+	0.000	0.000	811
BG383-chopped1	chr15	96680002	96720000	+	0.000	0.000	4453
BG33114-chopped1	chr12	59600002	59640000	+	0.000	0.000	2515
BG27986-chopped1	chr2	196840002	196880000	+	0.000	0.000	4015
BG31829-chopped1	chr6	71440002	71480000	+	0.000	0.000	1155
BG9570-chopped1	chr12	18640002	18680000	+	0.000	0.000	1121
BG34989-chopped1	chr18	36400002	36440000	+	0.000	0.000	415
BG3078-chopped1	chr6	132040002	132080000	+	0.000	0.000	4924
BG18743-chopped1	chr10	54640002	54680000	+	0.000	0.000	5186
BG13216-chopped1	chr18	30400002	30440000	+	0.000	0.000	4332
BG6119-chopped1	chr9	120880002	120920000	+	0.000	0.000	1783
BG19617-chopped1	chr10	120240002	120280000	+	0.000	0.000	5772
BG32867-chopped1	chr1	195680002	195720000	+	0.000	0.000	245
BG17696-chopped1	chr2	560002	600000	+	0.000	0.000	1297
BG21539-chopped1	chr13	65800002	65840000	+	0.000	0.000	1182
BG32112-chopped1	chr5	116480002	116520000	+	0.000	0.000	2402
BG5963-chopped1	chr4	79960002	80000000	+	0.000	0.000	4422
BG30827-chopped1	chr2	82840002	82880000	+	0.000	0.000	6190
BG13380-chopped1	chr5	152960002	153000000	+	0.000	0.000	4710
BG13816-chopped1	chr1	66040002	66080000	+	0.000	0.000	2208
BG24699-chopped1	chr11	80920002	80960000	+	0.000	0.000	1489
BG10020-chopped1	chr2	84200002	84240000	+	0.000	0.000	1502
BG4998-chopped1	chr6	18920002	18960000	+	0.000	0.000	4238
BG30627-chopped1	chr7	69080002	69120000	+	0.000	0.000	1966
BG11895-chopped1	chr1	112880002	112920000	+	0.000	0.000	3046
BG14054-chopped1	chr5	14560002	14600000	+	0.000	0.000	5631
BG5117-chopped1	chr4	156760002	156800000	+	0.000	0.000	1011
BG30545-chopped1	chr13	86520002	86560000	+	0.000	0.000	1970
BG12014-chopped1	chr19	44840002	44880000	+	0.000	0.000	4999
BG26056-chopped1	chr6	68120002	68160000	+	0.000	0.000	2764
BG1356-chopped1	chr13	104520002	104560000	+	0.000	0.000	545
BG5917-chopped1	chr8	76720002	76760000	+	0.000	0.000	4157
BG8522-chopped1	chr20	50840002	50880000	+	0.000	0.000	4066
BG8195-chopped1	chr10	50240002	50280000	+	0.000	0.000	6077
BG33059-chopped1	chr8	62160002	62200000	+	0.000	0.000	5635
BG24016-chopped1	chr10	66000002	66040000	+	0.000	0.000	1491
BG3441-chopped1	chr6	44440002	44480000	+	0.000	0.000	4242
BG22622-chopped1	chr12	78560002	78600000	+	0.000	0.000	3486
BG24462-chopped1	chr1	197280002	197320000	+	0.000	0.000	3732
BG34379-chopped1	chr13	58720002	58760000	+	0.000	0.000	951
BG2921-chopped1	chr5	5400002	5440000	+	0.000	0.000	2609
BG34179-chopped1	chr6	155080002	155120000	+	0.000	0.000	3671
BG2394-chopped1	chr12	131440002	131480000	+	0.000	0.000	2353
BG16648-chopped1	chr6	28080002	28120000	+	0.000	0.000	820
BG15692-chopped1	chr2	37480002	37520000	+	0.000	0.000	2585
BG12332-chopped1	chr2	80000002	80040000	+	0.000	0.000	4704
BG1674-chopped1	chr2	13680002	13720000	+	0.000	0.000	3453
BG15046-chopped1	chr2	122840002	122880000	+	0.000	0.000	17
BG20855-chopped1	chr21	20760002	20800000	+	0.000	0.000	6112
BG22695-chopped1	chr2	116600002	116640000	+	0.000	0.000	4487
BG30663-chopped1	chr2	3720002	3760000	+	0.000	0.000	572
BG2548-chopped1	chr20	10040002	10080000	+	0.000	0.000	786
BG8949-chopped1	chr6	127120002	127160000	+	0.000	0.000	3235
BG3313-chopped1	chr13	43400002	43440000	+	0.000	0.000	2306
BG1028-chopped1	chr1	82160002	82200000	+	0.000	0.000	5205
BG19407-chopped1	chr1	55640002	55680000	+	0.000	0.000	3242
BG11612-chopped1	chr4	54800002	54840000	+	0.000	0.000	456
BG25654-chopped1	chr4	34040002	34080000	+	0.000	0.000	4266
BG1392-chopped1	chr2	223160002	223200000	+	0.000	0.000	1469
BG34942-chopped1	chr13	84720002	84760000	+	0.000	0.000	2937
BG10010-chopped1	chr5	83000002	83040000	+	0.000	0.000	5456
BG3913-chopped1	chr5	87120002	87160000	+	0.000	0.000	4090
BG28168-chopped1	chr13	60960002	61000000	+	0.000	0.000	2182
BG33977-chopped1	chr12	90200002	90240000	+	0.000	0.000	2068
BG23087-chopped1	chr2	216120002	216160000	+	0.000	0.000	332
BG21693-chopped1	chr12	61320002	61360000	+	0.000	0.000	5579
BG2311-chopped1	chr6	24040002	24080000	+	0.000	0.000	3813
BG32702-chopped1	chr4	188600002	188640000	+	0.000	0.000	3035
BG6427-chopped1	chr2	112160002	112200000	+	0.000	0.000	1431
BG1346-chopped1	chr4	94400002	94440000	+	0.000	0.000	988
BG33695-chopped1	chr3	60600002	60640000	+	0.000	0.000	5425
BG3186-chopped1	chr11	108880002	108920000	+	0.000	0.000	5419
BG20527-chopped1	chr1	80040002	80080000	+	0.000	0.000	3410
BG14399-chopped1	chr2	12080002	12120000	+	0.000	0.000	1549
BG32175-chopped1	chr5	94040002	94080000	+	0.000	0.000	1005
BG15164-chopped1	chr15	92080002	92120000	+	0.000	0.000	4042
BG25408-chopped1	chr1	104040002	104080000	+	0.000	0.000	5811
BG3986-chopped1	chr8	128080002	128120000	+	0.000	0.000	6511
BG29451-chopped1	chr3	22480002	22520000	+	0.000	0.000	1026
BG19198-chopped1	chr12	9680002	9720000	+	0.000	0.000	5999
BG27166-chopped1	chr18	37120002	37160000	+	0.000	0.000	3414
BG31900-chopped1	chr4	106640002	106680000	+	0.000	0.000	6016
BG30053-chopped1	chr9	2040002	2080000	+	0.000	0.000	2673
BG21010-chopped1	chr10	59080002	59120000	+	0.000	0.000	1684
BG27411-chopped1	chr3	2840002	2880000	+	0.000	0.000	4095
BG2711-chopped1	chr3	178600002	178640000	+	0.000	0.000	3877
BG33649-chopped1	chr9	109320002	109360000	+	0.000	0.000	3799
BG27211-chopped1	chr21	19880002	19920000	+	0.000	0.000	3016
BG32693-chopped1	chr8	127800002	127840000	+	0.000	0.000	75
BG15682-chopped1	chr1	96320002	96360000	+	0.000	0.000	6380
BG32929-chopped1	chr9	9880002	9920000	+	0.000	0.000	1927
BG21083-chopped1	chr4	156800002	156840000	+	0.000	0.000	6424
BG31327-chopped1	chr9	116920002	116960000	+	0.000	0.000	2874
BG12922-chopped1	chr8	10600002	10640000	+	0.000	0.000	2500
BG31773-chopped1	chr15	94600002	94640000	+	0.000	0.000	1126
BG17476-chopped1	chr15	96080002	96120000	+	0.000	0.000	2697
BG5743-chopped1	chr13	96920002	96960000	+	0.000	0.000	5730
BG20363-chopped1	chr4	126120002	126160000	+	0.000	0.000	2922
BG11320-chopped1	chr1	174840002	174880000	+	0.000	0.000	5172
BG17721-chopped1	chr10	76040002	76080000	+	0.000	0.000	4184
BG14916-chopped1	chr4	13320002	13360000	+	0.000	0.000	5942
BG9777-chopped1	chr2	20720002	20760000	+	0.000	0.000	4443
BG13069-chopped1	chr5	167600002	167640000	+	0.000	0.000	858
BG5461-chopped1	chr7	30920002	30960000	+	0.000	0.000	2551
BG9577-chopped1	chr10	50480002	50520000	+	0.000	0.000	4883
BG11029-chopped1	chr3	101000002	101040000	+	0.000	0.000	407
BG20317-chopped1	chr8	130920002	130960000	+	0.000	0.000	4156
BG13114-chopped1	chr2	157560002	157600000	+	0.000	0.000	5040
BG11393-chopped1	chr5	167440002	167480000	+	0.000	0.000	2570
BG1936-chopped1	chr3	3640002	3680000	+	0.000	0.000	2095
BG32319-chopped1	chr13	103360002	103400000	+	0.000	0.000	1698
BG22957-chopped1	chr12	77080002	77120000	+	0.000	0.000	5191
BG25116-chopped1	chr4	156880002	156920000	+	0.000	0.000	85
BG20035-chopped1	chr1	177480002	177520000	+	0.000	0.000	627
BG8575-chopped1	chr20	37560002	37600000	+	0.000	0.000	6209
BG15908-chopped1	chr12	126880002	126920000	+	0.000	0.000	827
BG29841-chopped1	chr19	40040002	40080000	+	0.000	0.000	3452
BG6453-chopped1	chr5	159360002	159400000	+	0.000	0.000	4297
BG27801-chopped1	chr5	166120002	166160000	+	0.000	0.000	2532
BG16146-chopped1	chr4	58200002	58240000	+	0.000	0.000	1603
BG12912-chopped1	chr4	78880002	78920000	+	0.000	0.000	4249
BG11065-chopped1	chr4	131680002	131720000	+	0.000	0.000	5455
BG17466-chopped1	chr3	136880002	136920000	+	0.000	0.000	4734
BG11947-chopped1	chr4	64400002	64440000	+	0.000	0.000	6178
BG553-chopped1	chr4	159080002	159120000	+	0.000	0.000	4865
BG12385-chopped1	chr2	139920002	139960000	+	0.000	0.000	1151
BG11310-chopped1	chr8	17840002	17880000	+	0.000	0.000	5161
BG24469-chopped1	chr2	76840002	76880000	+	0.000	0.000	4611
BG9212-chopped1	chr6	76720002	76760000	+	0.000	0.000	962
BG12630-chopped1	chr8	33920002	33960000	+	0.000	0.000	2113
BG11110-chopped1	chr9	81080002	81120000	+	0.000	0.000	1364
BG11219-chopped1	chr5	14720002	14760000	+	0.000	0.000	2478
BG1326-chopped1	chr6	105960002	106000000	+	0.000	0.000	5800
BG27792-chopped1	chr14	47200002	47240000	+	0.000	0.000	4672
BG10945-chopped1	chr6	163360002	163400000	+	0.000	0.000	384
BG19505-chopped1	chr2	214640002	214680000	+	0.000	0.000	6449
BG11383-chopped1	chr6	69960002	70000000	+	0.000	0.000	335
BG8847-chopped1	chr4	92680002	92720000	+	0.000	0.000	724
BG31435-chopped1	chr3	34240002	34280000	+	0.000	0.000	3727
BG14097-chopped1	chr10	21480002	21520000	+	0.000	0.000	1639
BG17138-chopped1	chr7	25240002	25280000	+	0.000	0.000	2615
BG24787-chopped1	chr3	188640002	188680000	+	0.000	0.000	5893
BG15744-chopped1	chr2	230280002	230320000	+	0.000	0.000	1967
BG20025-chopped1	chr13	105200002	105240000	+	0.000	0.000	2931
BG19223-chopped1	chr16	24760002	24800000	+	0.000	0.000	5065
BG10017-chopped1	chr4	171400002	171440000	+	0.000	0.000	1408
BG29586-chopped1	chr8	113240002	113280000	+	0.000	0.000	1829
BG9330-chopped1	chr1	193600002	193640000	+	0.000	0.000	5413
BG9439-chopped1	chr14	72520002	72560000	+	0.000	0.000	4438
BG12857-chopped1	chr13	85480002	85520000	+	0.000	0.000	4608
BG2964-chopped1	chr6	22040002	22080000	+	0.000	0.000	5151
BG29831-chopped1	chr8	131960002	132000000	+	0.000	0.000	5113
BG498-chopped1	chr1	79080002	79120000	+	0.000	0.000	4698
BG14942-chopped1	chr3	154000002	154040000	+	0.000	0.000	2972
BG30433-chopped1	chr1	96520002	96560000	+	0.000	0.000	987
BG4158-chopped1	chr5	55080002	55120000	+	0.000	0.000	3567
BG25179-chopped1	chr1	41120002	41160000	+	0.000	0.000	3592
BG23785-chopped1	chr21	21440002	21480000	+	0.000	0.000	1464
BG24550-chopped1	chr1	165200002	165240000	+	0.000	0.000	1179
BG24659-chopped1	chr13	85760002	85800000	+	0.000	0.000	495
BG28784-chopped1	chr13	104200002	104240000	+	0.000	0.000	5064
BG2118-chopped1	chrX	46280002	46320000	+	0.000	0.000	1858
BG26499-chopped1	chr1	62360002	62400000	+	0.000	0.000	1822
BG25424-chopped1	chr4	33720002	33760000	+	0.000	0.000	846
BG4958-chopped1	chr4	94960002	95000000	+	0.000	0.000	4476
BG28138-chopped1	chr5	34920002	34960000	+	0.000	0.000	2322
BG16936-chopped1	chr8	4280002	4320000	+	0.000	0.000	2862
BG30151-chopped1	chr6	119680002	119720000	+	0.000	0.000	4512
BG19541-chopped1	chr7	27960002	28000000	+	0.000	0.000	2468
BG33747-chopped1	chr5	8600002	8640000	+	0.000	0.000	6113
BG16736-chopped1	chr10	23880002	23920000	+	0.000	0.000	1031
BG9002-chopped1	chr2	210560002	210600000	+	0.000	0.000	2508
BG9557-chopped1	chr9	120600002	120640000	+	0.000	0.000	2792
BG13740-chopped1	chr2	78440002	78480000	+	0.000	0.000	3369
BG15689-chopped1	chr9	97680002	97720000	+	0.000	0.000	3950
BG5241-chopped1	chr8	116240002	116280000	+	0.000	0.000	4201
BG14169-chopped1	chr3	187400002	187440000	+	0.000	0.000	606
BG10935-chopped1	chr7	114000002	114040000	+	0.000	0.000	5779
BG28538-chopped1	chr6	163120002	163160000	+	0.000	0.000	1889
BG2436-chopped1	chr3	90160002	90200000	+	0.000	0.000	330
BG34785-chopped1	chr5	145720002	145760000	+	0.000	0.000	5334
BG27582-chopped1	chr11	102720002	102760000	+	0.000	0.000	1981
BG31425-chopped1	chr4	29160002	29200000	+	0.000	0.000	1994
BG7881-chopped1	chr7	93440002	93480000	+	0.000	0.000	537
BG14969-chopped1	chr6	97160002	97200000	+	0.000	0.000	4990
BG29221-chopped1	chr6	24120002	24160000	+	0.000	0.000	3637
BG33183-chopped1	chr2	77320002	77360000	+	0.000	0.000	4726
BG12493-chopped1	chr7	15880002	15920000	+	0.000	0.000	1787
BG12929-chopped1	chr5	87000002	87040000	+	0.000	0.000	3599
BG19213-chopped1	chr14	85840002	85880000	+	0.000	0.000	6407
BG6715-chopped1	chr10	67880002	67920000	+	0.000	0.000	2721
BG11973-chopped1	chr14	61920002	61960000	+	0.000	0.000	1050
BG29576-chopped1	chr8	56280002	56320000	+	0.000	0.000	4772
BG3801-chopped1	chr8	62000002	62040000	+	0.000	0.000	5895
BG17728-chopped1	chr18	5720002	5760000	+	0.000	0.000	5681
BG30423-chopped1	chr2	81320002	81360000	+	0.000	0.000	5603
BG34457-chopped1	chr4	55920002	55960000	+	0.000	0.000	1614
BG21735-chopped1	chr8	121480002	121520000	+	0.000	0.000	1106
BG16490-chopped1	chr7	131000002	131040000	+	0.000	0.000	2332
BG24449-chopped1	chr2	193040002	193080000	+	0.000	0.000	2917
BG28574-chopped1	chr1	177680002	177720000	+	0.000	0.000	6135
BG32417-chopped1	chr13	83000002	83040000	+	0.000	0.000	547
BG13685-chopped1	chr2	222760002	222800000	+	0.000	0.000	5311
BG4748-chopped1	chr6	80040002	80080000	+	0.000	0.000	2642
BG3146-chopped1	chr8	27680002	27720000	+	0.000	0.000	4424
BG18484-chopped1	chr2	79840002	79880000	+	0.000	0.000	443
BG4466-chopped1	chr12	77360002	77400000	+	0.000	0.000	651
BG14159-chopped1	chr6	122680002	122720000	+	0.000	0.000	659
BG10925-chopped1	chr2	81520002	81560000	+	0.000	0.000	3442
BG17764-chopped1	chr3	135680002	135720000	+	0.000	0.000	933
BG15479-chopped1	chr8	75840002	75880000	+	0.000	0.000	640
BG31415-chopped1	chr13	43200002	43240000	+	0.000	0.000	5178
BG9265-chopped1	chr10	62120002	62160000	+	0.000	0.000	643
BG16244-chopped1	chr20	40560002	40600000	+	0.000	0.000	2144
BG4511-chopped1	chr6	101560002	101600000	+	0.000	0.000	709
BG34575-chopped1	chr2	188840002	188880000	+	0.000	0.000	875
BG27290-chopped1	chr3	134760002	134800000	+	0.000	0.000	3041
BG11963-chopped1	chr1	72680002	72720000	+	0.000	0.000	1668
BG13157-chopped1	chr20	13760002	13800000	+	0.000	0.000	3151
BG17282-chopped1	chr8	99480002	99520000	+	0.000	0.000	2465
BG25250-chopped1	chr3	82160002	82200000	+	0.000	0.000	2248
BG33773-chopped1	chr5	110320002	110360000	+	0.000	0.000	1853
BG3264-chopped1	chr9	103640002	103680000	+	0.000	0.000	2331
BG24730-chopped1	chr5	16640002	16680000	+	0.000	0.000	880
BG9665-chopped1	chr2	14840002	14880000	+	0.000	0.000	1655
BG30413-chopped1	chr12	67280002	67320000	+	0.000	0.000	4449
BG2744-chopped1	chr2	53720002	53760000	+	0.000	0.000	2956
BG21925-chopped1	chr13	107160002	107200000	+	0.000	0.000	1527
BG16562-chopped1	chr3	480002	520000	+	0.000	0.000	4796
BG1142-chopped1	chr9	71280002	71320000	+	0.000	0.000	3836
BG5258-chopped1	chr12	91400002	91440000	+	0.000	0.000	6376
BG24439-chopped1	chr1	73920002	73960000	+	0.000	0.000	3586
BG32771-chopped1	chr1	81840002	81880000	+	0.000	0.000	2134
BG6823-chopped1	chr4	165560002	165600000	+	0.000	0.000	886
BG13475-chopped1	chr10	54480002	54520000	+	0.000	0.000	1617
BG8663-chopped1	chr19	30880002	30920000	+	0.000	0.000	458
BG23719-chopped1	chr2	158480002	158520000	+	0.000	0.000	1763
BG33527-chopped1	chr5	162680002	162720000	+	0.000	0.000	6423
BG3582-chopped1	chr6	117160002	117200000	+	0.000	0.000	5343
BG8581-chopped1	chr13	24280002	24320000	+	0.000	0.000	3097
BG12200-chopped1	chr12	89880002	89920000	+	0.000	0.000	4420
BG14149-chopped1	chr11	131520002	131560000	+	0.000	0.000	4452
BG33245-chopped1	chr13	107320002	107360000	+	0.000	0.000	3612
BG3736-chopped1	chr6	120880002	120920000	+	0.000	0.000	925
BG5576-chopped1	chr7	20480002	20520000	+	0.000	0.000	6508
BG8981-chopped1	chr3	98320002	98360000	+	0.000	0.000	3893
BG24802-chopped1	chr3	34040002	34080000	+	0.000	0.000	4117
BG15432-chopped1	chr3	115280002	115320000	+	0.000	0.000	6362
BG25240-chopped1	chr6	50720002	50760000	+	0.000	0.000	3062
BG11753-chopped1	chr16	59640002	59680000	+	0.000	0.000	5052
BG12191-chopped1	chr4	61800002	61840000	+	0.000	0.000	390
BG15232-chopped1	chr2	183440002	183480000	+	0.000	0.000	1798
BG4574-chopped1	chr2	77160002	77200000	+	0.000	0.000	3006
BG27880-chopped1	chr3	62480002	62520000	+	0.000	0.000	3143
BG31723-chopped1	chr18	40760002	40800000	+	0.000	0.000	3411
BG6213-chopped1	chr3	24440002	24480000	+	0.000	0.000	2073
BG5894-chopped1	chr5	4880002	4920000	+	0.000	0.000	3971
BG34883-chopped1	chr8	50400002	50440000	+	0.000	0.000	5079
BG13747-chopped1	chr10	83600002	83640000	+	0.000	0.000	237
BG27789-chopped1	chr1	173760002	173800000	+	0.000	0.000	5512
BG32843-chopped1	chr5	166400002	166440000	+	0.000	0.000	5691
BG4728-chopped1	chr8	117120002	117160000	+	0.000	0.000	2452
