#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.6/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.6/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.6/0.267048593684198.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.6/target.clean..pos
BG19407-chopped1	chr1	55640002	55680000	+	0.000	0.000	2676
BG11612-chopped1	chr4	54800002	54840000	+	0.000	0.000	4621
BG25654-chopped1	chr4	34040002	34080000	+	0.000	0.000	2428
BG27494-chopped1	chr4	125680002	125720000	+	0.000	0.000	3202
BG37738-chopped1	chr1	89760002	89800000	+	0.000	0.000	3670
BG1392-chopped1	chr2	223160002	223200000	+	0.000	0.000	837
BG42019-chopped1	chr9	25840002	25880000	+	0.000	0.000	4098
BG10010-chopped1	chr5	83000002	83040000	+	0.000	0.000	5775
BG7147-chopped1	chr6	5160002	5200000	+	0.000	0.000	5599
BG39823-chopped1	chr1	77720002	77760000	+	0.000	0.000	7809
BG3913-chopped1	chr5	87120002	87160000	+	0.000	0.000	2861
BG28168-chopped1	chr13	60960002	61000000	+	0.000	0.000	1175
BG33977-chopped1	chr12	90200002	90240000	+	0.000	0.000	1577
BG41945-chopped1	chr9	83040002	83080000	+	0.000	0.000	7717
BG20809-chopped1	chr8	53720002	53760000	+	0.000	0.000	6473
BG40098-chopped1	chr7	18560002	18600000	+	0.000	0.000	2315
BG23087-chopped1	chr2	216120002	216160000	+	0.000	0.000	6346
BG22012-chopped1	chr14	48480002	48520000	+	0.000	0.000	999
BG21693-chopped1	chr12	61320002	61360000	+	0.000	0.000	965
BG2311-chopped1	chr6	24040002	24080000	+	0.000	0.000	3487
BG1992-chopped1	chr7	135040002	135080000	+	0.000	0.000	2634
BG32702-chopped1	chr4	188600002	188640000	+	0.000	0.000	1092
BG32375-chopped1	chr14	87760002	87800000	+	0.000	0.000	32
BG11239-chopped1	chr4	102840002	102880000	+	0.000	0.000	415
BG6427-chopped1	chr2	112160002	112200000	+	0.000	0.000	3262
BG13970-chopped1	chr14	81240002	81280000	+	0.000	0.000	5634
BG1346-chopped1	chr4	94400002	94440000	+	0.000	0.000	5001
BG3186-chopped1	chr11	108880002	108920000	+	0.000	0.000	565
BG14399-chopped1	chr2	12080002	12120000	+	0.000	0.000	3571
BG26492-chopped1	chr2	79040002	79080000	+	0.000	0.000	2905
BG32175-chopped1	chr5	94040002	94080000	+	0.000	0.000	1121
BG40143-chopped1	chr11	50400002	50440000	+	0.000	0.000	1689
BG19398-chopped1	chr5	28240002	28280000	+	0.000	0.000	1966
BG14644-chopped1	chr19	32520002	32560000	+	0.000	0.000	5530
BG5707-chopped1	chrX	22960002	23000000	+	0.000	0.000	5461
BG29451-chopped1	chr3	22480002	22520000	+	0.000	0.000	2468
BG19198-chopped1	chr12	9680002	9720000	+	0.000	0.000	1015
BG18123-chopped1	chr12	92200002	92240000	+	0.000	0.000	2709
BG33740-chopped1	chr7	39840002	39880000	+	0.000	0.000	6922
BG5625-chopped1	chr12	41600002	41640000	+	0.000	0.000	391
BG35689-chopped1	chr16	63920002	63960000	+	0.000	0.000	1467
BG38294-chopped1	chr10	32680002	32720000	+	0.000	0.000	6675
BG2711-chopped1	chr3	178600002	178640000	+	0.000	0.000	3407
BG14362-chopped1	chr11	86360002	86400000	+	0.000	0.000	3885
BG37774-chopped1	chr14	99480002	99520000	+	0.000	0.000	3449
BG36254-chopped1	chr6	6520002	6560000	+	0.000	0.000	2894
BG27211-chopped1	chr21	19880002	19920000	+	0.000	0.000	3059
BG2184-chopped1	chr6	28520002	28560000	+	0.000	0.000	5015
BG163-chopped1	chr1	112240002	112280000	+	0.000	0.000	14
BG13397-chopped1	chr18	31520002	31560000	+	0.000	0.000	7597
BG35734-chopped1	chr10	66720002	66760000	+	0.000	0.000	5469
BG21610-chopped1	chr14	41600002	41640000	+	0.000	0.000	1875
BG32929-chopped1	chr9	9880002	9920000	+	0.000	0.000	1780
BG12677-chopped1	chr14	59760002	59800000	+	0.000	0.000	2226
BG21083-chopped1	chr4	156800002	156840000	+	0.000	0.000	5311
BG31327-chopped1	chr9	116920002	116960000	+	0.000	0.000	7051
BG37292-chopped1	chr10	114880002	114920000	+	0.000	0.000	4318
BG12922-chopped1	chr8	10600002	10640000	+	0.000	0.000	2126
BG31773-chopped1	chr15	94600002	94640000	+	0.000	0.000	1533
BG22839-chopped1	chr6	119400002	119440000	+	0.000	0.000	642
BG1182-chopped1	chr3	67000002	67040000	+	0.000	0.000	6198
BG5743-chopped1	chr13	96920002	96960000	+	0.000	0.000	4342
BG17721-chopped1	chr10	76040002	76080000	+	0.000	0.000	4162
BG36572-chopped1	chr2	156120002	156160000	+	0.000	0.000	5870
BG14916-chopped1	chr4	13320002	13360000	+	0.000	0.000	6622
BG37892-chopped1	chr1	68200002	68240000	+	0.000	0.000	794
BG41735-chopped1	chr19	35200002	35240000	+	0.000	0.000	1588
BG13069-chopped1	chr5	167600002	167640000	+	0.000	0.000	7002
BG39531-chopped1	chr1	24120002	24160000	+	0.000	0.000	1935
BG5461-chopped1	chr7	30920002	30960000	+	0.000	0.000	7025
BG9577-chopped1	chr10	50480002	50520000	+	0.000	0.000	4979
BG32165-chopped1	chr3	22120002	22160000	+	0.000	0.000	563
BG40133-chopped1	chr6	80720002	80760000	+	0.000	0.000	5571
BG11920-chopped1	chr2	216440002	216480000	+	0.000	0.000	7766
BG26718-chopped1	chr3	42600002	42640000	+	0.000	0.000	570
BG11393-chopped1	chr5	167440002	167480000	+	0.000	0.000	2432
BG32319-chopped1	chr13	103360002	103400000	+	0.000	0.000	7076
BG20681-chopped1	chr1	103520002	103560000	+	0.000	0.000	2214
BG19433-chopped1	chr7	80960002	81000000	+	0.000	0.000	6554
BG17148-chopped1	chr9	123160002	123200000	+	0.000	0.000	7779
BG22957-chopped1	chr12	77080002	77120000	+	0.000	0.000	6930
BG25116-chopped1	chr4	156880002	156920000	+	0.000	0.000	2004
BG20035-chopped1	chr1	177480002	177520000	+	0.000	0.000	368
BG18468-chopped1	chr9	83960002	84000000	+	0.000	0.000	6543
BG8020-chopped1	chr13	107560002	107600000	+	0.000	0.000	2818
BG3494-chopped1	chr2	83840002	83880000	+	0.000	0.000	7081
BG15026-chopped1	chr5	172000002	172040000	+	0.000	0.000	5413
BG38438-chopped1	chr11	98840002	98880000	+	0.000	0.000	7692
BG5133-chopped1	chr8	73520002	73560000	+	0.000	0.000	4307
BG12112-chopped1	chr11	92640002	92680000	+	0.000	0.000	2891
BG2328-chopped1	chr5	107240002	107280000	+	0.000	0.000	4123
BG8729-chopped1	chr10	45880002	45920000	+	0.000	0.000	7334
BG16146-chopped1	chr4	58200002	58240000	+	0.000	0.000	871
BG12912-chopped1	chr4	78880002	78920000	+	0.000	0.000	5704
BG11065-chopped1	chr4	131680002	131720000	+	0.000	0.000	4056
BG17466-chopped1	chr3	136880002	136920000	+	0.000	0.000	2599
BG25434-chopped1	chr11	24800002	24840000	+	0.000	0.000	3934
BG35242-chopped1	chr12	21440002	21480000	+	0.000	0.000	5947
BG12385-chopped1	chr2	139920002	139960000	+	0.000	0.000	3976
BG11310-chopped1	chr8	17840002	17880000	+	0.000	0.000	3415
BG24469-chopped1	chr2	76840002	76880000	+	0.000	0.000	2525
BG19551-chopped1	chr3	90280002	90320000	+	0.000	0.000	1200
BG11865-chopped1	chr8	49920002	49960000	+	0.000	0.000	2738
BG9212-chopped1	chr6	76720002	76760000	+	0.000	0.000	2688
BG24387-chopped1	chr7	21840002	21880000	+	0.000	0.000	2714
BG27428-chopped1	chr14	89040002	89080000	+	0.000	0.000	4451
BG29268-chopped1	chr4	91360002	91400000	+	0.000	0.000	2048
BG1326-chopped1	chr6	105960002	106000000	+	0.000	0.000	4494
BG12539-chopped1	chr7	40880002	40920000	+	0.000	0.000	2383
BG7727-chopped1	chr5	94080002	94120000	+	0.000	0.000	4812
BG26472-chopped1	chr5	18880002	18920000	+	0.000	0.000	2425
BG4486-chopped1	chr10	55000002	55040000	+	0.000	0.000	6115
BG27792-chopped1	chr14	47200002	47240000	+	0.000	0.000	1534
BG10945-chopped1	chr6	163360002	163400000	+	0.000	0.000	35
BG11383-chopped1	chr6	69960002	70000000	+	0.000	0.000	2204
BG27592-chopped1	chr6	80680002	80720000	+	0.000	0.000	5693
BG31435-chopped1	chr3	34240002	34280000	+	0.000	0.000	2868
BG14097-chopped1	chr10	21480002	21520000	+	0.000	0.000	4304
BG22065-chopped1	chr1	240000002	240040000	+	0.000	0.000	4796
BG7891-chopped1	chr6	12320002	12360000	+	0.000	0.000	1086
BG17138-chopped1	chr7	25240002	25280000	+	0.000	0.000	4348
BG24787-chopped1	chr3	188640002	188680000	+	0.000	0.000	6365
BG15744-chopped1	chr2	230280002	230320000	+	0.000	0.000	730
BG33193-chopped1	chr3	30600002	30640000	+	0.000	0.000	2451
BG16182-chopped1	chr8	34360002	34400000	+	0.000	0.000	7604
BG20025-chopped1	chr13	105200002	105240000	+	0.000	0.000	1710
BG19223-chopped1	chr16	24760002	24800000	+	0.000	0.000	3556
BG34840-chopped1	chr1	174920002	174960000	+	0.000	0.000	136
BG36789-chopped1	chr18	60200002	60240000	+	0.000	0.000	5090
BG10017-chopped1	chr4	171400002	171440000	+	0.000	0.000	5736
BG35714-chopped1	chr3	172680002	172720000	+	0.000	0.000	5365
BG18703-chopped1	chr13	68160002	68200000	+	0.000	0.000	6488
BG29586-chopped1	chr8	113240002	113280000	+	0.000	0.000	6137
BG28511-chopped1	chr14	81120002	81160000	+	0.000	0.000	2974
BG12857-chopped1	chr13	85480002	85520000	+	0.000	0.000	3588
BG13622-chopped1	chr15	87240002	87280000	+	0.000	0.000	5649
BG32473-chopped1	chr13	34800002	34840000	+	0.000	0.000	5320
BG25270-chopped1	chr15	79520002	79560000	+	0.000	0.000	3135
BG5123-chopped1	chr9	12880002	12920000	+	0.000	0.000	2686
BG35187-chopped1	chr5	20640002	20680000	+	0.000	0.000	4471
BG498-chopped1	chr1	79080002	79120000	+	0.000	0.000	1165
BG23985-chopped1	chr8	59360002	59400000	+	0.000	0.000	4231
BG14942-chopped1	chr3	154000002	154040000	+	0.000	0.000	3592
BG41761-chopped1	chr11	38800002	38840000	+	0.000	0.000	1528
BG30433-chopped1	chr1	96520002	96560000	+	0.000	0.000	5322
BG2318-chopped1	chr7	124160002	124200000	+	0.000	0.000	3252
BG25179-chopped1	chr1	41120002	41160000	+	0.000	0.000	1790
BG14742-chopped1	chr7	53360002	53400000	+	0.000	0.000	6201
BG20098-chopped1	chr13	43440002	43480000	+	0.000	0.000	6642
BG24659-chopped1	chr13	85760002	85800000	+	0.000	0.000	1366
BG28784-chopped1	chr13	104200002	104240000	+	0.000	0.000	7234
BG2118-chopped1	chrX	46280002	46320000	+	0.000	0.000	4677
BG28138-chopped1	chr5	34920002	34960000	+	0.000	0.000	6269
BG16936-chopped1	chr8	4280002	4320000	+	0.000	0.000	1413
BG22619-chopped1	chr11	26320002	26360000	+	0.000	0.000	983
BG30151-chopped1	chr6	119680002	119720000	+	0.000	0.000	1625
BG42235-chopped1	chr8	116520002	116560000	+	0.000	0.000	5823
BG21663-chopped1	chr8	117400002	117440000	+	0.000	0.000	4935
BG16736-chopped1	chr10	23880002	23920000	+	0.000	0.000	1012
BG41715-chopped1	chr8	53760002	53800000	+	0.000	0.000	3416
BG24704-chopped1	chr13	62320002	62360000	+	0.000	0.000	7705
BG15780-chopped1	chr5	134920002	134960000	+	0.000	0.000	1639
BG9002-chopped1	chr2	210560002	210600000	+	0.000	0.000	856
BG31271-chopped1	chr15	88880002	88920000	+	0.000	0.000	4175
BG18821-chopped1	chr8	92120002	92160000	+	0.000	0.000	6069
BG32145-chopped1	chr6	125440002	125480000	+	0.000	0.000	6666
BG15134-chopped1	chr17	54320002	54360000	+	0.000	0.000	2961
BG29503-chopped1	chr4	148200002	148240000	+	0.000	0.000	4462
BG39311-chopped1	chr3	69840002	69880000	+	0.000	0.000	5773
BG14169-chopped1	chr3	187400002	187440000	+	0.000	0.000	6784
BG28538-chopped1	chr6	163120002	163160000	+	0.000	0.000	4981
BG24977-chopped1	chr9	104680002	104720000	+	0.000	0.000	6565
BG34785-chopped1	chr5	145720002	145760000	+	0.000	0.000	4047
BG27582-chopped1	chr11	102720002	102760000	+	0.000	0.000	7195
BG31425-chopped1	chr4	29160002	29200000	+	0.000	0.000	1176
BG33265-chopped1	chr3	149840002	149880000	+	0.000	0.000	7094
BG9602-chopped1	chr3	85040002	85080000	+	0.000	0.000	4235
BG7881-chopped1	chr7	93440002	93480000	+	0.000	0.000	2150
BG14969-chopped1	chr6	97160002	97200000	+	0.000	0.000	6384
BG42107-chopped1	chr3	135040002	135080000	+	0.000	0.000	4536
BG29221-chopped1	chr6	24120002	24160000	+	0.000	0.000	7408
BG24777-chopped1	chr8	133760002	133800000	+	0.000	0.000	3882
BG33183-chopped1	chr2	77320002	77360000	+	0.000	0.000	2009
BG12047-chopped1	chr4	158440002	158480000	+	0.000	0.000	2242
BG35459-chopped1	chr1	190160002	190200000	+	0.000	0.000	5926
BG37299-chopped1	chr9	122800002	122840000	+	0.000	0.000	1163
BG12493-chopped1	chr7	15880002	15920000	+	0.000	0.000	3288
BG6715-chopped1	chr10	67880002	67920000	+	0.000	0.000	3169
BG40513-chopped1	chr4	190280002	190320000	+	0.000	0.000	1845
BG11973-chopped1	chr14	61920002	61960000	+	0.000	0.000	7409
BG29576-chopped1	chr8	56280002	56320000	+	0.000	0.000	3371
BG26216-chopped1	chr6	15520002	15560000	+	0.000	0.000	4880
BG14687-chopped1	chr8	16320002	16360000	+	0.000	0.000	3343
BG36024-chopped1	chr21	25080002	25120000	+	0.000	0.000	2854
BG40431-chopped1	chr18	69720002	69760000	+	0.000	0.000	2707
BG17728-chopped1	chr18	5720002	5760000	+	0.000	0.000	117
BG3274-chopped1	chr15	86400002	86440000	+	0.000	0.000	4832
BG20615-chopped1	chr5	10080002	10120000	+	0.000	0.000	499
BG31498-chopped1	chr12	42200002	42240000	+	0.000	0.000	891
BG30423-chopped1	chr2	81320002	81360000	+	0.000	0.000	5874
BG32263-chopped1	chr21	23360002	23400000	+	0.000	0.000	6660
BG15252-chopped1	chr15	99120002	99160000	+	0.000	0.000	5922
BG36824-chopped1	chr3	36360002	36400000	+	0.000	0.000	4515
BG25169-chopped1	chr11	39600002	39640000	+	0.000	0.000	7601
BG30978-chopped1	chr2	6200002	6240000	+	0.000	0.000	1152
BG41551-chopped1	chr12	89120002	89160000	+	0.000	0.000	1913
BG21735-chopped1	chr8	121480002	121520000	+	0.000	0.000	6644
BG36542-chopped1	chr4	60760002	60800000	+	0.000	0.000	4011
BG13685-chopped1	chr2	222760002	222800000	+	0.000	0.000	7377
BG39256-chopped1	chr14	83120002	83160000	+	0.000	0.000	7205
BG36342-chopped1	chr4	130280002	130320000	+	0.000	0.000	1878
BG8227-chopped1	chr5	122680002	122720000	+	0.000	0.000	5313
BG23729-chopped1	chr5	169360002	169400000	+	0.000	0.000	3611
BG3146-chopped1	chr8	27680002	27720000	+	0.000	0.000	872
BG41178-chopped1	chr2	83040002	83080000	+	0.000	0.000	3679
BG20933-chopped1	chr1	102680002	102720000	+	0.000	0.000	2180
BG22773-chopped1	chr14	46160002	46200000	+	0.000	0.000	1602
BG37016-chopped1	chr21	27200002	27240000	+	0.000	0.000	1883
BG9265-chopped1	chr10	62120002	62160000	+	0.000	0.000	1122
BG16244-chopped1	chr20	40560002	40600000	+	0.000	0.000	5051
BG41778-chopped1	chr9	72760002	72800000	+	0.000	0.000	6944
BG4511-chopped1	chr6	101560002	101600000	+	0.000	0.000	2309
BG40703-chopped1	chr13	108320002	108360000	+	0.000	0.000	6116
BG34575-chopped1	chr2	188840002	188880000	+	0.000	0.000	125
BG35449-chopped1	chr10	9040002	9080000	+	0.000	0.000	5034
BG36214-chopped1	chr8	115760002	115800000	+	0.000	0.000	1270
BG12919-chopped1	chr2	128440002	128480000	+	0.000	0.000	5169
BG36660-chopped1	chr4	166480002	166520000	+	0.000	0.000	5188
BG15197-chopped1	chr1	84120002	84160000	+	0.000	0.000	7781
BG40176-chopped1	chr9	27800002	27840000	+	0.000	0.000	4765
BG19758-chopped1	chr18	45120002	45160000	+	0.000	0.000	2312
BG11963-chopped1	chr1	72680002	72720000	+	0.000	0.000	5527
BG33409-chopped1	chr6	560002	600000	+	0.000	0.000	3232
BG41496-chopped1	chr10	83320002	83360000	+	0.000	0.000	7074
BG34729-chopped1	chr7	122160002	122200000	+	0.000	0.000	7124
BG25250-chopped1	chr3	82160002	82200000	+	0.000	0.000	5048
BG27090-chopped1	chr20	34240002	34280000	+	0.000	0.000	2911
BG4784-chopped1	chr3	115760002	115800000	+	0.000	0.000	6093
BG33773-chopped1	chr5	110320002	110360000	+	0.000	0.000	367
BG24730-chopped1	chr5	16640002	16680000	+	0.000	0.000	5841
BG9665-chopped1	chr2	14840002	14880000	+	0.000	0.000	2744
BG30413-chopped1	chr12	67280002	67320000	+	0.000	0.000	1283
BG24285-chopped1	chr12	62080002	62120000	+	0.000	0.000	5745
BG32253-chopped1	chr15	78560002	78600000	+	0.000	0.000	7345
BG25050-chopped1	chr18	54560002	54600000	+	0.000	0.000	6430
BG2744-chopped1	chr2	53720002	53760000	+	0.000	0.000	774
BG21925-chopped1	chr13	107160002	107200000	+	0.000	0.000	6833
BG12437-chopped1	chr5	80640002	80680000	+	0.000	0.000	963
BG8063-chopped1	chr14	83960002	84000000	+	0.000	0.000	4775
BG17882-chopped1	chr2	193080002	193120000	+	0.000	0.000	2234
BG1142-chopped1	chr9	71280002	71320000	+	0.000	0.000	6897
BG39328-chopped1	chr5	100680002	100720000	+	0.000	0.000	4962
BG7543-chopped1	chr11	50560002	50600000	+	0.000	0.000	959
BG5258-chopped1	chr12	91400002	91440000	+	0.000	0.000	1038
BG3782-chopped1	chr4	44960002	45000000	+	0.000	0.000	5681
BG241-chopped1	chr18	24880002	24920000	+	0.000	0.000	4159
BG6823-chopped1	chr4	165560002	165600000	+	0.000	0.000	2569
BG13475-chopped1	chr10	54480002	54520000	+	0.000	0.000	6329
BG23719-chopped1	chr2	158480002	158520000	+	0.000	0.000	2503
BG33527-chopped1	chr5	162680002	162720000	+	0.000	0.000	1115
BG3582-chopped1	chr6	117160002	117200000	+	0.000	0.000	1549
BG22763-chopped1	chr8	62200002	62240000	+	0.000	0.000	4843
BG8581-chopped1	chr13	24280002	24320000	+	0.000	0.000	7135
BG6296-chopped1	chr5	58720002	58760000	+	0.000	0.000	1212
BG25477-chopped1	chr14	29880002	29920000	+	0.000	0.000	4253
BG14149-chopped1	chr11	131520002	131560000	+	0.000	0.000	451
BG34210-chopped1	chr8	57120002	57160000	+	0.000	0.000	409
BG8381-chopped1	chr7	49400002	49440000	+	0.000	0.000	3046
BG36932-chopped1	chr9	9560002	9600000	+	0.000	0.000	6089
BG33245-chopped1	chr13	107320002	107360000	+	0.000	0.000	1096
BG26042-chopped1	chr4	111840002	111880000	+	0.000	0.000	2217
BG3736-chopped1	chr6	120880002	120920000	+	0.000	0.000	6550
BG7861-chopped1	chr15	51600002	51640000	+	0.000	0.000	5478
BG41768-chopped1	chr21	39680002	39720000	+	0.000	0.000	7364
BG12909-chopped1	chr7	134080002	134120000	+	0.000	0.000	1447
BG14749-chopped1	chr1	165120002	165160000	+	0.000	0.000	6382
BG24557-chopped1	chr5	143120002	143160000	+	0.000	0.000	6670
BG36650-chopped1	chr2	12680002	12720000	+	0.000	0.000	3293
BG36004-chopped1	chr3	58480002	58520000	+	0.000	0.000	379
BG24802-chopped1	chr3	34040002	34080000	+	0.000	0.000	630
BG34283-chopped1	chr5	118200002	118240000	+	0.000	0.000	7466
BG38399-chopped1	chr18	21720002	21760000	+	0.000	0.000	7414
BG29356-chopped1	chr8	117240002	117280000	+	0.000	0.000	855
BG12191-chopped1	chr4	61800002	61840000	+	0.000	0.000	5854
BG24275-chopped1	chr7	110480002	110520000	+	0.000	0.000	1157
BG15232-chopped1	chr2	183440002	183480000	+	0.000	0.000	1398
BG4574-chopped1	chr2	77160002	77200000	+	0.000	0.000	5451
BG27880-chopped1	chr3	62480002	62520000	+	0.000	0.000	5349
BG31723-chopped1	chr18	40760002	40800000	+	0.000	0.000	2044
BG33563-chopped1	chr16	78040002	78080000	+	0.000	0.000	2304
BG16552-chopped1	chr10	22400002	22440000	+	0.000	0.000	3587
BG7615-chopped1	chr16	80400002	80440000	+	0.000	0.000	6563
BG6213-chopped1	chr3	24440002	24480000	+	0.000	0.000	4283
BG5894-chopped1	chr5	4880002	4920000	+	0.000	0.000	2551
BG23109-chopped1	chr5	86160002	86200000	+	0.000	0.000	1312
BG13747-chopped1	chr10	83600002	83640000	+	0.000	0.000	1469
BG21715-chopped1	chr8	130320002	130360000	+	0.000	0.000	3327
BG27789-chopped1	chr1	173760002	173800000	+	0.000	0.000	7616
BG34237-chopped1	chr3	107760002	107800000	+	0.000	0.000	5315
BG32843-chopped1	chr5	166400002	166440000	+	0.000	0.000	4090
BG4728-chopped1	chr8	117120002	117160000	+	0.000	0.000	4353
BG6568-chopped1	chr18	47200002	47240000	+	0.000	0.000	4932
BG33281-chopped1	chr13	108760002	108800000	+	0.000	0.000	4247
BG27589-chopped1	chr15	28120002	28160000	+	0.000	0.000	1028
BG7333-chopped1	chr11	10560002	10600000	+	0.000	0.000	6052
BG2252-chopped1	chr2	184440002	184480000	+	0.000	0.000	6936
BG6813-chopped1	chr2	193600002	193640000	+	0.000	0.000	2194
BG4528-chopped1	chr4	54760002	54800000	+	0.000	0.000	1961
BG36877-chopped1	chr7	12200002	12240000	+	0.000	0.000	4756
BG23709-chopped1	chr5	7760002	7800000	+	0.000	0.000	5424
BG27834-chopped1	chr3	3600002	3640000	+	0.000	0.000	1047
BG29674-chopped1	chr3	173600002	173640000	+	0.000	0.000	7678
BG46-chopped1	chr1	81560002	81600000	+	0.000	0.000	2192
BG26869-chopped1	chr11	103680002	103720000	+	0.000	0.000	2050
BG5211-chopped1	chr18	56800002	56840000	+	0.000	0.000	7123
BG7051-chopped1	chr1	61360002	61400000	+	0.000	0.000	1563
BG18264-chopped1	chr4	92360002	92400000	+	0.000	0.000	7262
BG22107-chopped1	chr14	85920002	85960000	+	0.000	0.000	5550
BG28072-chopped1	chr10	67840002	67880000	+	0.000	0.000	633
BG13510-chopped1	chr11	83440002	83480000	+	0.000	0.000	1836
BG27552-chopped1	chr5	162520002	162560000	+	0.000	0.000	2695
BG17299-chopped1	chr4	31760002	31800000	+	0.000	0.000	6694
BG5011-chopped1	chr5	93560002	93600000	+	0.000	0.000	5521
BG26032-chopped1	chr3	179560002	179600000	+	0.000	0.000	602
BG5566-chopped1	chr1	190360002	190400000	+	0.000	0.000	5415
BG24747-chopped1	chr20	10280002	10320000	+	0.000	0.000	5785
BG2206-chopped1	chr5	83080002	83120000	+	0.000	0.000	2673
BG34555-chopped1	chr13	102960002	103000000	+	0.000	0.000	1974
BG23227-chopped1	chr2	173280002	173320000	+	0.000	0.000	7638
BG3090-chopped1	chr3	22320002	22360000	+	0.000	0.000	1513
BG20431-chopped1	chr15	98240002	98280000	+	0.000	0.000	7544
BG22707-chopped1	chr13	106040002	106080000	+	0.000	0.000	1579
BG15177-chopped1	chr21	26480002	26520000	+	0.000	0.000	7248
BG29546-chopped1	chr4	13960002	14000000	+	0.000	0.000	1427
BG13783-chopped1	chr3	147080002	147120000	+	0.000	0.000	5941
BG12263-chopped1	chr8	108600002	108640000	+	0.000	0.000	7488
BG16497-chopped1	chr6	100000002	100040000	+	0.000	0.000	1700
BG12181-chopped1	chr6	75800002	75840000	+	0.000	0.000	3632
BG27952-chopped1	chr20	38120002	38160000	+	0.000	0.000	6418
BG35920-chopped1	chr12	4920002	4960000	+	0.000	0.000	3104
BG5084-chopped1	chr1	231000002	231040000	+	0.000	0.000	3358
BG34073-chopped1	chr14	38280002	38320000	+	0.000	0.000	5210
BG24510-chopped1	chr5	115120002	115160000	+	0.000	0.000	253
BG35829-chopped1	chr1	120520002	120560000	+	0.000	0.000	615
BG40001-chopped1	chr8	117080002	117120000	+	0.000	0.000	5371
BG8925-chopped1	chr13	63200002	63240000	+	0.000	0.000	7755
BG39308-chopped1	chr6	41040002	41080000	+	0.000	0.000	2670
BG33353-chopped1	chr3	85880002	85920000	+	0.000	0.000	5814
BG29946-chopped1	chr14	87960002	88000000	+	0.000	0.000	1063
BG24310-chopped1	chr18	61600002	61640000	+	0.000	0.000	3644
BG24419-chopped1	chr12	30800002	30840000	+	0.000	0.000	6566
BG3844-chopped1	chr3	3480002	3520000	+	0.000	0.000	4718
BG34227-chopped1	chr6	112400002	112440000	+	0.000	0.000	1188
BG24865-chopped1	chr4	63560002	63600000	+	0.000	0.000	3739
BG27024-chopped1	chr6	14000002	14040000	+	0.000	0.000	4248
BG32833-chopped1	chr4	139200002	139240000	+	0.000	0.000	4142
BG33271-chopped1	chr11	81160002	81200000	+	0.000	0.000	3250
BG20103-chopped1	chr12	95080002	95120000	+	0.000	0.000	1119
BG26950-chopped1	chr2	4240002	4280000	+	0.000	0.000	6060
BG2242-chopped1	chr2	13160002	13200000	+	0.000	0.000	1292
BG17580-chopped1	chr7	67600002	67640000	+	0.000	0.000	3939
BG4518-chopped1	chr11	71800002	71840000	+	0.000	0.000	3582
BG39026-chopped1	chr12	34600002	34640000	+	0.000	0.000	2362
BG14220-chopped1	chr10	5040002	5080000	+	0.000	0.000	5374
BG1277-chopped1	chr1	220880002	220920000	+	0.000	0.000	5094
BG26859-chopped1	chr3	135560002	135600000	+	0.000	0.000	3746
BG21223-chopped1	chr12	94080002	94120000	+	0.000	0.000	2266
BG27297-chopped1	chr19	50520002	50560000	+	0.000	0.000	6501
BG7041-chopped1	chr5	112840002	112880000	+	0.000	0.000	3177
BG35265-chopped1	chr3	110960002	111000000	+	0.000	0.000	3704
BG576-chopped1	chr4	145600002	145640000	+	0.000	0.000	3612
BG7596-chopped1	chr7	153640002	153680000	+	0.000	0.000	6207
BG24819-chopped1	chr21	16960002	17000000	+	0.000	0.000	6138
BG36585-chopped1	chr13	43760002	43800000	+	0.000	0.000	52
BG5001-chopped1	chr2	57880002	57920000	+	0.000	0.000	6960
BG15895-chopped1	chr4	131520002	131560000	+	0.000	0.000	7574
BG35310-chopped1	chr1	163160002	163200000	+	0.000	0.000	4511
BG3516-chopped1	chr6	164000002	164040000	+	0.000	0.000	6840
BG20421-chopped1	chr13	90280002	90320000	+	0.000	0.000	7521
BG38024-chopped1	chr1	222520002	222560000	+	0.000	0.000	693
BG22261-chopped1	chr7	19960002	20000000	+	0.000	0.000	121
BG26822-chopped1	chr10	58600002	58640000	+	0.000	0.000	650
BG11488-chopped1	chr4	17680002	17720000	+	0.000	0.000	7805
BG35219-chopped1	chr7	29880002	29920000	+	0.000	0.000	740
BG33825-chopped1	chr12	34640002	34680000	+	0.000	0.000	4114
BG37950-chopped1	chr1	82600002	82640000	+	0.000	0.000	6590
BG18654-chopped1	chr15	26640002	26680000	+	0.000	0.000	2654
BG29336-chopped1	chr2	211360002	211400000	+	0.000	0.000	4782
BG23817-chopped1	chr8	135920002	135960000	+	0.000	0.000	4356
BG3234-chopped1	chr5	161880002	161920000	+	0.000	0.000	2249
