#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.8/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.8/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.8/0.328787253777595.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.8/target.clean..pos
BG8981-chopped1	chr3	98320002	98360000	+	0.000	0.000	3924
BG55300-chopped1	chr8	130520002	130560000	+	0.000	0.000	5639
BG42888-chopped1	chr7	120240002	120280000	+	0.000	0.000	7158
BG49172-chopped1	chr13	32600002	32640000	+	0.000	0.000	296
BG36004-chopped1	chr3	58480002	58520000	+	0.000	0.000	2248
BG24802-chopped1	chr3	34040002	34080000	+	0.000	0.000	9853
BG34283-chopped1	chr5	118200002	118240000	+	0.000	0.000	1013
BG38844-chopped1	chr8	126840002	126880000	+	0.000	0.000	205
BG21115-chopped1	chr4	178520002	178560000	+	0.000	0.000	5242
BG25240-chopped1	chr6	50720002	50760000	+	0.000	0.000	2573
BG38399-chopped1	chr18	21720002	21760000	+	0.000	0.000	7064
BG29356-chopped1	chr8	117240002	117280000	+	0.000	0.000	1728
BG56175-chopped1	chr3	21600002	21640000	+	0.000	0.000	8906
BG52941-chopped1	chr3	7080002	7120000	+	0.000	0.000	7613
BG24275-chopped1	chr7	110480002	110520000	+	0.000	0.000	8079
BG32243-chopped1	chr16	59480002	59520000	+	0.000	0.000	542
BG53815-chopped1	chr5	159760002	159800000	+	0.000	0.000	8890
BG15232-chopped1	chr2	183440002	183480000	+	0.000	0.000	9640
BG51094-chopped1	chr7	40640002	40680000	+	0.000	0.000	839
BG47687-chopped1	chr4	4520002	4560000	+	0.000	0.000	3403
BG31723-chopped1	chr18	40760002	40800000	+	0.000	0.000	2674
BG33563-chopped1	chr16	78040002	78080000	+	0.000	0.000	7117
BG16552-chopped1	chr10	22400002	22440000	+	0.000	0.000	1970
BG24520-chopped1	chr16	26360002	26400000	+	0.000	0.000	4015
BG55009-chopped1	chr9	26320002	26360000	+	0.000	0.000	8537
BG6213-chopped1	chr3	24440002	24480000	+	0.000	0.000	4742
BG5894-chopped1	chr5	4880002	4920000	+	0.000	0.000	4190
BG44245-chopped1	chr6	100120002	100160000	+	0.000	0.000	9049
BG23109-chopped1	chr5	86160002	86200000	+	0.000	0.000	3510
BG46085-chopped1	chr8	61600002	61640000	+	0.000	0.000	231
BG34883-chopped1	chr8	50400002	50440000	+	0.000	0.000	6366
BG17872-chopped1	chr18	39440002	39480000	+	0.000	0.000	4316
BG21715-chopped1	chr8	130320002	130360000	+	0.000	0.000	2784
BG27789-chopped1	chr1	173760002	173800000	+	0.000	0.000	8867
BG46967-chopped1	chr20	18600002	18640000	+	0.000	0.000	8731
BG38362-chopped1	chr3	97720002	97760000	+	0.000	0.000	6540
BG24875-chopped1	chr14	39400002	39440000	+	0.000	0.000	5363
BG32843-chopped1	chr5	166400002	166440000	+	0.000	0.000	1271
BG4728-chopped1	chr8	117120002	117160000	+	0.000	0.000	5194
BG6568-chopped1	chr18	47200002	47240000	+	0.000	0.000	4851
BG25749-chopped1	chr7	137440002	137480000	+	0.000	0.000	1556
BG33281-chopped1	chr13	108760002	108800000	+	0.000	0.000	4354
BG27589-chopped1	chr15	28120002	28160000	+	0.000	0.000	7274
BG7333-chopped1	chr11	10560002	10600000	+	0.000	0.000	7361
BG47650-chopped1	chr6	16880002	16920000	+	0.000	0.000	6106
BG10751-chopped1	chr6	64640002	64680000	+	0.000	0.000	8653
BG2252-chopped1	chr2	184440002	184480000	+	0.000	0.000	1596
BG6813-chopped1	chr2	193600002	193640000	+	0.000	0.000	1749
BG4528-chopped1	chr4	54760002	54800000	+	0.000	0.000	2373
BG53888-chopped1	chr18	72400002	72440000	+	0.000	0.000	8099
BG36877-chopped1	chr7	12200002	12240000	+	0.000	0.000	9901
BG23709-chopped1	chr5	7760002	7800000	+	0.000	0.000	837
BG27834-chopped1	chr3	3600002	3640000	+	0.000	0.000	8853
BG52813-chopped1	chr2	212560002	212600000	+	0.000	0.000	10381
BG50092-chopped1	chr12	127120002	127160000	+	0.000	0.000	6872
BG50528-chopped1	chrX	125840002	125880000	+	0.000	0.000	9321
BG29674-chopped1	chr3	173600002	173640000	+	0.000	0.000	4343
BG12945-chopped1	chr3	176880002	176920000	+	0.000	0.000	3643
BG46-chopped1	chr1	81560002	81600000	+	0.000	0.000	6257
BG9973-chopped1	chr4	171440002	171480000	+	0.000	0.000	7262
BG13710-chopped1	chr6	20080002	20120000	+	0.000	0.000	949
BG54007-chopped1	chr4	159480002	159520000	+	0.000	0.000	945
BG53688-chopped1	chr1	58360002	58400000	+	0.000	0.000	2024
BG5211-chopped1	chr18	56800002	56840000	+	0.000	0.000	10295
BG44645-chopped1	chr12	43520002	43560000	+	0.000	0.000	8254
BG27634-chopped1	chr2	195720002	195760000	+	0.000	0.000	6688
BG7051-chopped1	chr1	61360002	61400000	+	0.000	0.000	1775
BG18264-chopped1	chr4	92360002	92400000	+	0.000	0.000	2439
BG22107-chopped1	chr14	85920002	85960000	+	0.000	0.000	4730
BG50892-chopped1	chr9	10320002	10360000	+	0.000	0.000	2747
BG28072-chopped1	chr10	67840002	67880000	+	0.000	0.000	4420
BG38316-chopped1	chr3	105080002	105120000	+	0.000	0.000	2657
BG30521-chopped1	chr8	12480002	12520000	+	0.000	0.000	10200
BG30194-chopped1	chr16	6000002	6040000	+	0.000	0.000	1076
BG13510-chopped1	chr11	83440002	83480000	+	0.000	0.000	7203
BG27552-chopped1	chr5	162520002	162560000	+	0.000	0.000	4074
BG17299-chopped1	chr4	31760002	31800000	+	0.000	0.000	3646
BG5011-chopped1	chr5	93560002	93600000	+	0.000	0.000	815
BG54371-chopped1	chr4	109920002	109960000	+	0.000	0.000	572
BG47604-chopped1	chr3	19360002	19400000	+	0.000	0.000	4351
BG31841-chopped1	chr4	94440002	94480000	+	0.000	0.000	7408
BG49444-chopped1	chr6	127680002	127720000	+	0.000	0.000	1624
BG5566-chopped1	chr1	190360002	190400000	+	0.000	0.000	2152
BG24747-chopped1	chr20	10280002	10320000	+	0.000	0.000	5432
BG2206-chopped1	chr5	83080002	83120000	+	0.000	0.000	2082
BG34555-chopped1	chr13	102960002	103000000	+	0.000	0.000	4261
BG49999-chopped1	chr7	62240002	62280000	+	0.000	0.000	7689
BG23227-chopped1	chr2	173280002	173320000	+	0.000	0.000	9025
BG54171-chopped1	chr11	113840002	113880000	+	0.000	0.000	989
BG3090-chopped1	chr3	22320002	22360000	+	0.000	0.000	1361
BG47077-chopped1	chr4	108920002	108960000	+	0.000	0.000	1572
BG20431-chopped1	chr15	98240002	98280000	+	0.000	0.000	8988
BG52886-chopped1	chr2	228920002	228960000	+	0.000	0.000	7732
BG22707-chopped1	chr13	106040002	106080000	+	0.000	0.000	5622
BG15177-chopped1	chr21	26480002	26520000	+	0.000	0.000	1004
BG38916-chopped1	chr9	16720002	16760000	+	0.000	0.000	4047
BG29546-chopped1	chr4	13960002	14000000	+	0.000	0.000	5540
BG13783-chopped1	chr3	147080002	147120000	+	0.000	0.000	7774
BG11498-chopped1	chr1	81600002	81640000	+	0.000	0.000	4553
BG56365-chopped1	chr10	132120002	132160000	+	0.000	0.000	253
BG37069-chopped1	chr15	38160002	38200000	+	0.000	0.000	4885
BG53005-chopped1	chr10	79600002	79640000	+	0.000	0.000	9986
BG54971-chopped1	chr3	187040002	187080000	+	0.000	0.000	6906
BG16497-chopped1	chr6	100000002	100040000	+	0.000	0.000	3849
BG19538-chopped1	chr7	14520002	14560000	+	0.000	0.000	5120
BG30594-chopped1	chr9	9160002	9200000	+	0.000	0.000	2655
BG54325-chopped1	chr5	87160002	87200000	+	0.000	0.000	5874
BG23827-chopped1	chr7	50120002	50160000	+	0.000	0.000	757
BG52931-chopped1	chr11	129640002	129680000	+	0.000	0.000	3018
BG35920-chopped1	chr12	4920002	4960000	+	0.000	0.000	3686
BG34073-chopped1	chr14	38280002	38320000	+	0.000	0.000	7800
BG44317-chopped1	chr4	96400002	96440000	+	0.000	0.000	9499
BG48442-chopped1	chr3	8040002	8080000	+	0.000	0.000	1341
BG2279-chopped1	chr13	56600002	56640000	+	0.000	0.000	2780
BG23745-chopped1	chr18	39520002	39560000	+	0.000	0.000	8905
BG49316-chopped1	chr2	136760002	136800000	+	0.000	0.000	4534
BG24510-chopped1	chr5	115120002	115160000	+	0.000	0.000	2791
BG45637-chopped1	chr5	118160002	118200000	+	0.000	0.000	9501
BG53605-chopped1	chr3	90080002	90120000	+	0.000	0.000	5272
BG40001-chopped1	chr8	117080002	117120000	+	0.000	0.000	2517
BG36267-chopped1	chr3	176200002	176240000	+	0.000	0.000	6357
BG3599-chopped1	chr17	15560002	15600000	+	0.000	0.000	9723
BG55445-chopped1	chr8	138920002	138960000	+	0.000	0.000	9465
BG11461-chopped1	chr6	7400002	7440000	+	0.000	0.000	7167
BG29064-chopped1	chr8	70400002	70440000	+	0.000	0.000	878
BG45000-chopped1	chr4	60280002	60320000	+	0.000	0.000	6416
BG39308-chopped1	chr6	41040002	41080000	+	0.000	0.000	8405
BG29946-chopped1	chr14	87960002	88000000	+	0.000	0.000	5436
BG54925-chopped1	chr9	29440002	29480000	+	0.000	0.000	5708
BG37587-chopped1	chr2	154040002	154080000	+	0.000	0.000	312
BG24310-chopped1	chr18	61600002	61640000	+	0.000	0.000	5337
BG24419-chopped1	chr12	30800002	30840000	+	0.000	0.000	1950
BG47722-chopped1	chr8	47680002	47720000	+	0.000	0.000	1558
BG3844-chopped1	chr3	3480002	3520000	+	0.000	0.000	8115
BG34227-chopped1	chr6	112400002	112440000	+	0.000	0.000	5056
BG46320-chopped1	chr8	97000002	97040000	+	0.000	0.000	4325
BG36067-chopped1	chr15	82280002	82320000	+	0.000	0.000	7917
BG24865-chopped1	chr4	63560002	63600000	+	0.000	0.000	6822
BG27024-chopped1	chr6	14000002	14040000	+	0.000	0.000	5653
BG32833-chopped1	chr4	139200002	139240000	+	0.000	0.000	10149
BG4718-chopped1	chr9	119040002	119080000	+	0.000	0.000	9625
BG42641-chopped1	chr18	27560002	27600000	+	0.000	0.000	9233
BG21178-chopped1	chr5	84400002	84440000	+	0.000	0.000	5221
BG25739-chopped1	chr14	28920002	28960000	+	0.000	0.000	4333
BG33271-chopped1	chr11	81160002	81200000	+	0.000	0.000	1326
BG20103-chopped1	chr12	95080002	95120000	+	0.000	0.000	9211
BG27579-chopped1	chr4	149920002	149960000	+	0.000	0.000	5115
BG7323-chopped1	chr5	117400002	117440000	+	0.000	0.000	9038
BG45355-chopped1	chr11	126840002	126880000	+	0.000	0.000	5710
BG28344-chopped1	chr4	22840002	22880000	+	0.000	0.000	6778
BG19301-chopped1	chr5	42560002	42600000	+	0.000	0.000	9557
BG7878-chopped1	chr5	156760002	156800000	+	0.000	0.000	10239
BG43961-chopped1	chr1	222960002	223000000	+	0.000	0.000	7362
BG26950-chopped1	chr2	4240002	4280000	+	0.000	0.000	5742
BG4082-chopped1	chr19	37440002	37480000	+	0.000	0.000	8273
BG17580-chopped1	chr7	67600002	67640000	+	0.000	0.000	1385
BG4518-chopped1	chr11	71800002	71840000	+	0.000	0.000	8544
BG28899-chopped1	chr5	83440002	83480000	+	0.000	0.000	6004
BG40601-chopped1	chr11	95480002	95520000	+	0.000	0.000	4881
BG39026-chopped1	chr12	34600002	34640000	+	0.000	0.000	9467
BG1277-chopped1	chr1	220880002	220920000	+	0.000	0.000	7252
BG26859-chopped1	chr3	135560002	135600000	+	0.000	0.000	3364
BG38952-chopped1	chr20	41000002	41040000	+	0.000	0.000	9662
BG21223-chopped1	chr12	94080002	94120000	+	0.000	0.000	6023
BG17816-chopped1	chr13	65080002	65120000	+	0.000	0.000	3460
BG44635-chopped1	chr7	93000002	93040000	+	0.000	0.000	8000
BG27297-chopped1	chr19	50520002	50560000	+	0.000	0.000	10078
BG35265-chopped1	chr3	110960002	111000000	+	0.000	0.000	287
BG7596-chopped1	chr7	153640002	153680000	+	0.000	0.000	964
BG14575-chopped1	chr12	117120002	117160000	+	0.000	0.000	8996
BG22543-chopped1	chr8	113080002	113120000	+	0.000	0.000	5100
BG48114-chopped1	chr5	163560002	163600000	+	0.000	0.000	567
BG24819-chopped1	chr21	16960002	17000000	+	0.000	0.000	5211
BG36585-chopped1	chr13	43760002	43800000	+	0.000	0.000	1347
BG5001-chopped1	chr2	57880002	57920000	+	0.000	0.000	1337
BG15895-chopped1	chr4	131520002	131560000	+	0.000	0.000	7195
BG45309-chopped1	chr2	192040002	192080000	+	0.000	0.000	9502
BG35310-chopped1	chr1	163160002	163200000	+	0.000	0.000	6275
BG621-chopped1	chr6	57480002	57520000	+	0.000	0.000	546
BG46629-chopped1	chr7	145360002	145400000	+	0.000	0.000	8663
BG37150-chopped1	chr3	76320002	76360000	+	0.000	0.000	8060
BG5801-chopped1	chr11	128680002	128720000	+	0.000	0.000	8533
BG3516-chopped1	chr6	164000002	164040000	+	0.000	0.000	4962
BG20421-chopped1	chr13	90280002	90320000	+	0.000	0.000	1314
BG38024-chopped1	chr1	222520002	222560000	+	0.000	0.000	7356
BG22261-chopped1	chr7	19960002	20000000	+	0.000	0.000	4421
BG26822-chopped1	chr10	58600002	58640000	+	0.000	0.000	9315
BG45673-chopped1	chr3	4520002	4560000	+	0.000	0.000	1025
BG55481-chopped1	chr18	36280002	36320000	+	0.000	0.000	9249
BG42313-chopped1	chr14	34440002	34480000	+	0.000	0.000	9487
BG48387-chopped1	chr5	67560002	67600000	+	0.000	0.000	5084
BG4836-chopped1	chr8	19920002	19960000	+	0.000	0.000	1603
BG11488-chopped1	chr4	17680002	17720000	+	0.000	0.000	8869
BG35219-chopped1	chr7	29880002	29920000	+	0.000	0.000	9354
BG46993-chopped1	chr12	95800002	95840000	+	0.000	0.000	6604
BG37950-chopped1	chr1	82600002	82640000	+	0.000	0.000	2878
BG18654-chopped1	chr15	26640002	26680000	+	0.000	0.000	400
BG43633-chopped1	chr3	188880002	188920000	+	0.000	0.000	7948
BG51601-chopped1	chr3	81280002	81320000	+	0.000	0.000	6374
BG17252-chopped1	chr20	9120002	9160000	+	0.000	0.000	6554
BG7996-chopped1	chr6	62080002	62120000	+	0.000	0.000	3164
BG29336-chopped1	chr2	211360002	211400000	+	0.000	0.000	8962
BG23817-chopped1	chr8	135920002	135960000	+	0.000	0.000	9107
BG27942-chopped1	chr2	178120002	178160000	+	0.000	0.000	2923
BG3234-chopped1	chr5	161880002	161920000	+	0.000	0.000	10168
BG50636-chopped1	chr13	67040002	67080000	+	0.000	0.000	4358
BG5074-chopped1	chr4	156040002	156080000	+	0.000	0.000	4635
BG9635-chopped1	chr8	53800002	53840000	+	0.000	0.000	10312
BG41266-chopped1	chr2	4680002	4720000	+	0.000	0.000	3233
BG3680-chopped1	chr1	48080002	48120000	+	0.000	0.000	3921
BG47667-chopped1	chr20	14160002	14200000	+	0.000	0.000	4757
BG14893-chopped1	chr16	58960002	59000000	+	0.000	0.000	2303
BG17052-chopped1	chr15	37520002	37560000	+	0.000	0.000	5906
BG48432-chopped1	chr9	12240002	12280000	+	0.000	0.000	6739
BG42913-chopped1	chr8	118800002	118840000	+	0.000	0.000	9103
BG25902-chopped1	chr3	118160002	118200000	+	0.000	0.000	8654
BG50554-chopped1	chr17	49640002	49680000	+	0.000	0.000	10218
BG33543-chopped1	chr9	121000002	121040000	+	0.000	0.000	5522
BG16532-chopped1	chr14	96920002	96960000	+	0.000	0.000	7473
BG52394-chopped1	chr2	230440002	230480000	+	0.000	0.000	2979
BG48987-chopped1	chr13	107200002	107240000	+	0.000	0.000	4594
BG31258-chopped1	chr14	45400002	45440000	+	0.000	0.000	7413
BG35383-chopped1	chr6	81720002	81760000	+	0.000	0.000	4253
BG694-chopped1	chr3	25840002	25880000	+	0.000	0.000	6844
BG35819-chopped1	chr4	38200002	38240000	+	0.000	0.000	5316
BG41066-chopped1	chr5	38440002	38480000	+	0.000	0.000	10423
BG37659-chopped1	chr8	133480002	133520000	+	0.000	0.000	5500
BG37022-chopped1	chr8	80600002	80640000	+	0.000	0.000	8852
BG4354-chopped1	chr1	241760002	241800000	+	0.000	0.000	1827
BG32578-chopped1	chr1	95880002	95920000	+	0.000	0.000	6476
BG9353-chopped1	chr15	71120002	71160000	+	0.000	0.000	4396
BG37904-chopped1	chr3	105640002	105680000	+	0.000	0.000	9818
BG3834-chopped1	chr4	95240002	95280000	+	0.000	0.000	10023
BG51228-chopped1	chr2	31640002	31680000	+	0.000	0.000	8917
BG5674-chopped1	chr10	109560002	109600000	+	0.000	0.000	14
BG28089-chopped1	chr4	33200002	33240000	+	0.000	0.000	8349
BG19046-chopped1	chr2	125600002	125640000	+	0.000	0.000	3286
BG51674-chopped1	chr7	52520002	52560000	+	0.000	0.000	6757
BG848-chopped1	chr8	92280002	92320000	+	0.000	0.000	1594
BG6994-chopped1	chr3	54320002	54360000	+	0.000	0.000	889
BG49470-chopped1	chr4	16320002	16360000	+	0.000	0.000	5387
BG28334-chopped1	chr9	32320002	32360000	+	0.000	0.000	138
BG34017-chopped1	chr16	62400002	62440000	+	0.000	0.000	4685
BG17006-chopped1	chr11	84840002	84880000	+	0.000	0.000	5798
BG18972-chopped1	chr11	32800002	32840000	+	0.000	0.000	1608
BG46110-chopped1	chr3	21000002	21040000	+	0.000	0.000	8763
BG4072-chopped1	chr2	147760002	147800000	+	0.000	0.000	10261
BG48059-chopped1	chr12	129640002	129680000	+	0.000	0.000	3992
BG36857-chopped1	chr1	192520002	192560000	+	0.000	0.000	1206
BG33061-chopped1	chr5	93200002	93240000	+	0.000	0.000	3439
BG54633-chopped1	chr6	64960002	65000000	+	0.000	0.000	7992
BG7113-chopped1	chr18	54040002	54080000	+	0.000	0.000	3995
BG47430-chopped1	chr4	134080002	134120000	+	0.000	0.000	9216
BG50954-chopped1	chr6	86760002	86800000	+	0.000	0.000	3746
BG41584-chopped1	chr12	88600002	88640000	+	0.000	0.000	268
BG21213-chopped1	chr9	9600002	9640000	+	0.000	0.000	10081
BG46910-chopped1	chr8	36960002	37000000	+	0.000	0.000	7015
BG4872-chopped1	chr12	86400002	86440000	+	0.000	0.000	5624
BG14010-chopped1	chr13	32760002	32800000	+	0.000	0.000	1315
BG37095-chopped1	chr3	193080002	193120000	+	0.000	0.000	3014
BG18690-chopped1	chr2	181600002	181640000	+	0.000	0.000	4017
BG8351-chopped1	chr5	165360002	165400000	+	0.000	0.000	5202
BG15330-chopped1	chr15	27280002	27320000	+	0.000	0.000	6029
BG47785-chopped1	chr1	190800002	190840000	+	0.000	0.000	2072
BG15439-chopped1	chr2	140840002	140880000	+	0.000	0.000	3783
BG33661-chopped1	chr4	180480002	180520000	+	0.000	0.000	8384
BG12198-chopped1	chr9	94080002	94120000	+	0.000	0.000	1446
BG47139-chopped1	chr2	77280002	77320000	+	0.000	0.000	8172
BG53386-chopped1	chr4	32480002	32520000	+	0.000	0.000	5908
BG19364-chopped1	chr7	18400002	18440000	+	0.000	0.000	4644
BG22888-chopped1	chr5	9160002	9200000	+	0.000	0.000	4504
BG25047-chopped1	chr2	115560002	115600000	+	0.000	0.000	6790
BG50026-chopped1	chr1	159640002	159680000	+	0.000	0.000	3861
BG30856-chopped1	chr18	41760002	41800000	+	0.000	0.000	1054
BG37140-chopped1	chr8	127680002	127720000	+	0.000	0.000	5101
BG13845-chopped1	chr9	121960002	122000000	+	0.000	0.000	4008
BG48459-chopped1	chr7	40480002	40520000	+	0.000	0.000	2509
BG10158-chopped1	chr2	180880002	180920000	+	0.000	0.000	10280
BG49224-chopped1	chr18	26360002	26400000	+	0.000	0.000	3255
BG41538-chopped1	chr5	90960002	91000000	+	0.000	0.000	8584
BG45663-chopped1	chr18	5920002	5960000	+	0.000	0.000	9403
BG38460-chopped1	chr6	92280002	92320000	+	0.000	0.000	6878
BG2550-chopped1	chr15	99400002	99440000	+	0.000	0.000	310
BG4390-chopped1	chr4	181800002	181840000	+	0.000	0.000	467
BG48704-chopped1	chr17	52440002	52480000	+	0.000	0.000	4332
BG40582-chopped1	chr6	8120002	8160000	+	0.000	0.000	7320
BG10403-chopped1	chr12	38320002	38360000	+	0.000	0.000	3251
BG1030-chopped1	chr2	142680002	142720000	+	0.000	0.000	10032
BG49142-chopped1	chr3	102800002	102840000	+	0.000	0.000	7270
BG20211-chopped1	chr3	175640002	175680000	+	0.000	0.000	10043
BG16804-chopped1	chr11	5080002	5120000	+	0.000	0.000	5029
BG28452-chopped1	chr1	196280002	196320000	+	0.000	0.000	3998
BG53431-chopped1	chr9	104520002	104560000	+	0.000	0.000	6863
BG19518-chopped1	chr7	131440002	131480000	+	0.000	0.000	8624
BG24891-chopped1	chr4	103880002	103920000	+	0.000	0.000	3224
BG30574-chopped1	chr13	58240002	58280000	+	0.000	0.000	9292
BG2459-chopped1	chr16	17160002	17200000	+	0.000	0.000	3934
BG54305-chopped1	chr5	110600002	110640000	+	0.000	0.000	4474
BG40818-chopped1	chr5	143080002	143120000	+	0.000	0.000	3483
BG10203-chopped1	chr3	53320002	53360000	+	0.000	0.000	1697
BG29772-chopped1	chr2	147120002	147160000	+	0.000	0.000	6509
BG28370-chopped1	chr7	69200002	69240000	+	0.000	0.000	8144
BG34053-chopped1	chrX	119880002	119920000	+	0.000	0.000	10181
BG49497-chopped1	chr18	28600002	28640000	+	0.000	0.000	9197
BG5946-chopped1	chr13	40240002	40280000	+	0.000	0.000	7545
BG4990-chopped1	chr2	149920002	149960000	+	0.000	0.000	8735
BG52384-chopped1	chr3	159000002	159040000	+	0.000	0.000	4997
BG35700-chopped1	chr15	95680002	95720000	+	0.000	0.000	1298
BG45181-chopped1	chr2	146920002	146960000	+	0.000	0.000	5487
BG1739-chopped1	chr12	105520002	105560000	+	0.000	0.000	9009
BG28606-chopped1	chr13	108520002	108560000	+	0.000	0.000	9439
BG15002-chopped1	chr6	240002	280000	+	0.000	0.000	1176
BG47457-chopped1	chr10	5840002	5880000	+	0.000	0.000	6341
BG20484-chopped1	chr7	145440002	145480000	+	0.000	0.000	2544
BG55425-chopped1	chr3	99240002	99280000	+	0.000	0.000	9481
BG29044-chopped1	chr10	79520002	79560000	+	0.000	0.000	2704
BG32568-chopped1	chr1	67240002	67280000	+	0.000	0.000	5102
BG8905-chopped1	chr5	21640002	21680000	+	0.000	0.000	7704
BG25365-chopped1	chr11	39800002	39840000	+	0.000	0.000	6845
BG29490-chopped1	chr15	97520002	97560000	+	0.000	0.000	7380
BG54905-chopped1	chr13	92560002	92600000	+	0.000	0.000	1720
BG16322-chopped1	chr5	106120002	106160000	+	0.000	0.000	7104
BG48777-chopped1	chr10	68440002	68480000	+	0.000	0.000	7147
BG4899-chopped1	chr7	112880002	112920000	+	0.000	0.000	3134
BG49542-chopped1	chr4	190040002	190080000	+	0.000	0.000	956
BG16877-chopped1	chr13	88680002	88720000	+	0.000	0.000	10383
BG27004-chopped1	chr12	93400002	93440000	+	0.000	0.000	8134
BG43696-chopped1	chr10	65680002	65720000	+	0.000	0.000	2722
BG30092-chopped1	chr18	36040002	36080000	+	0.000	0.000	8378
BG15802-chopped1	chr10	87800002	87840000	+	0.000	0.000	3430
BG51664-chopped1	chr3	163920002	163960000	+	0.000	0.000	7625
BG40336-chopped1	chr13	107360002	107400000	+	0.000	0.000	7685
BG23325-chopped1	chr8	98920002	98960000	+	0.000	0.000	5438
BG27559-chopped1	chr4	190320002	190360000	+	0.000	0.000	4870
BG7303-chopped1	chr4	176320002	176360000	+	0.000	0.000	8679
BG838-chopped1	chr6	161960002	162000000	+	0.000	0.000	490
BG12561-chopped1	chr5	85840002	85880000	+	0.000	0.000	7628
BG47175-chopped1	chr4	167040002	167080000	+	0.000	0.000	7997
BG3297-chopped1	chr7	144880002	144920000	+	0.000	0.000	770
BG31848-chopped1	chr3	107720002	107760000	+	0.000	0.000	6000
BG7858-chopped1	chr5	86360002	86400000	+	0.000	0.000	10101
BG43941-chopped1	chr11	46200002	46240000	+	0.000	0.000	10324
BG46100-chopped1	chr11	112000002	112040000	+	0.000	0.000	4506
BG24645-chopped1	chr9	32200002	32240000	+	0.000	0.000	2818
BG28770-chopped1	chr2	51080002	51120000	+	0.000	0.000	9648
BG15275-chopped1	chr3	23080002	23120000	+	0.000	0.000	2404
BG38687-chopped1	chr1	117000002	117040000	+	0.000	0.000	358
BG14200-chopped1	chr3	102320002	102360000	+	0.000	0.000	2893
BG25083-chopped1	chr13	88920002	88960000	+	0.000	0.000	8849
BG48495-chopped1	chr8	33200002	33240000	+	0.000	0.000	3785
BG37167-chopped1	chr13	52440002	52480000	+	0.000	0.000	3848
BG10521-chopped1	chr2	192400002	192440000	+	0.000	0.000	8845
BG49260-chopped1	chr3	173720002	173760000	+	0.000	0.000	793
BG5818-chopped1	chr4	133880002	133920000	+	0.000	0.000	5335
BG3097-chopped1	chr7	50040002	50080000	+	0.000	0.000	7619
BG20438-chopped1	chr2	191840002	191880000	+	0.000	0.000	159
BG51382-chopped1	chr12	27920002	27960000	+	0.000	0.000	8047
BG23043-chopped1	chr3	118440002	118480000	+	0.000	0.000	7959
BG19636-chopped1	chr8	52720002	52760000	+	0.000	0.000	5504
BG55498-chopped1	chr3	30760002	30800000	+	0.000	0.000	1766
BG46455-chopped1	chr10	49600002	49640000	+	0.000	0.000	4643
BG12715-chopped1	chr12	41560002	41600000	+	0.000	0.000	4640
BG14555-chopped1	chr4	127880002	127920000	+	0.000	0.000	5062
BG29999-chopped1	chr1	163880002	163920000	+	0.000	0.000	5168
BG9743-chopped1	chr9	120240002	120280000	+	0.000	0.000	9340
BG54978-chopped1	chr5	160080002	160120000	+	0.000	0.000	9019
BG45935-chopped1	chr4	165520002	165560000	+	0.000	0.000	4223
BG28924-chopped1	chr16	59280002	59320000	+	0.000	0.000	1369
BG31811-chopped1	chr11	105840002	105880000	+	0.000	0.000	733
BG50662-chopped1	chr2	146880002	146920000	+	0.000	0.000	9059
BG33651-chopped1	chr15	97400002	97440000	+	0.000	0.000	621
BG52938-chopped1	chr2	36360002	36400000	+	0.000	0.000	506
BG35491-chopped1	chr1	104760002	104800000	+	0.000	0.000	1402
BG45735-chopped1	chr6	141840002	141880000	+	0.000	0.000	9698
BG53703-chopped1	chr5	52080002	52120000	+	0.000	0.000	417
BG53376-chopped1	chr8	4480002	4520000	+	0.000	0.000	10189
BG19354-chopped1	chr3	96920002	96960000	+	0.000	0.000	8884
BG27322-chopped1	chr18	27880002	27920000	+	0.000	0.000	2206
BG30846-chopped1	chr5	123760002	123800000	+	0.000	0.000	7617
BG48449-chopped1	chr20	8680002	8720000	+	0.000	0.000	7040
BG21803-chopped1	chr9	85280002	85320000	+	0.000	0.000	1282
BG8696-chopped1	chr9	22080002	22120000	+	0.000	0.000	4621
BG23643-chopped1	chr3	188960002	189000000	+	0.000	0.000	708
BG7621-chopped1	chr16	62520002	62560000	+	0.000	0.000	3254
BG14600-chopped1	chr10	109120002	109160000	+	0.000	0.000	6981
BG28642-chopped1	chr1	220440002	220480000	+	0.000	0.000	1451
BG18389-chopped1	chr12	52600002	52640000	+	0.000	0.000	1160
BG26357-chopped1	chr10	49960002	50000000	+	0.000	0.000	7198
BG17314-chopped1	chr14	97400002	97440000	+	0.000	0.000	9937
BG49769-chopped1	chr1	242560002	242600000	+	0.000	0.000	6635
