#Name (cmd = mergePeaks /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.9/bg.clean.pos /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.9/target.clean..pos -d given -cobound 1 -prefix /t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.9/0.312443173098476.2.tmp)	chr	start	end	strand	stat	stat2	/t1-data/user/ltamon/DPhil/GenomicContactDynamics/15_Motif/out_motif/chrALL_uniquebins_targCp21_bgrCp1_seed845_sampsize0.9/target.clean..pos
BG49382-chopped1	chr11	40080002	40120000	+	0.000	0.000	10845
BG36214-chopped1	chr8	115760002	115800000	+	0.000	0.000	9417
BG12919-chopped1	chr2	128440002	128480000	+	0.000	0.000	11423
BG19203-chopped1	chr6	170760002	170800000	+	0.000	0.000	4666
BG59190-chopped1	chr2	4320002	4360000	+	0.000	0.000	8846
BG60874-chopped1	chr8	28120002	28160000	+	0.000	0.000	7379
BG43863-chopped1	chr4	136200002	136240000	+	0.000	0.000	10763
BG32535-chopped1	chr5	83720002	83760000	+	0.000	0.000	10517
BG36660-chopped1	chr4	166480002	166520000	+	0.000	0.000	9312
BG15197-chopped1	chr1	84120002	84160000	+	0.000	0.000	3255
BG40176-chopped1	chr9	27800002	27840000	+	0.000	0.000	5231
BG55947-chopped1	chr11	81080002	81120000	+	0.000	0.000	9488
BG19758-chopped1	chr18	45120002	45160000	+	0.000	0.000	6325
BG27290-chopped1	chr3	134760002	134800000	+	0.000	0.000	3962
BG11963-chopped1	chr1	72680002	72720000	+	0.000	0.000	8906
BG46904-chopped1	chr2	154840002	154880000	+	0.000	0.000	9045
BG29566-chopped1	chr16	58920002	58960000	+	0.000	0.000	4591
BG33409-chopped1	chr6	560002	600000	+	0.000	0.000	3883
BG56385-chopped1	chr9	106800002	106840000	+	0.000	0.000	6130
BG39374-chopped1	chr8	64880002	64920000	+	0.000	0.000	6848
BG50866-chopped1	chr16	5520002	5560000	+	0.000	0.000	847
BG36014-chopped1	chr4	119000002	119040000	+	0.000	0.000	272
BG41496-chopped1	chr10	83320002	83360000	+	0.000	0.000	7536
BG13157-chopped1	chr20	13760002	13800000	+	0.000	0.000	4117
BG34729-chopped1	chr7	122160002	122200000	+	0.000	0.000	9753
BG25250-chopped1	chr3	82160002	82200000	+	0.000	0.000	4510
BG61548-chopped1	chr4	126400002	126440000	+	0.000	0.000	325
BG27090-chopped1	chr20	34240002	34280000	+	0.000	0.000	4120
BG63388-chopped1	chr8	32720002	32760000	+	0.000	0.000	3810
BG56630-chopped1	chr6	20880002	20920000	+	0.000	0.000	9451
BG33773-chopped1	chr5	110320002	110360000	+	0.000	0.000	6174
BG3264-chopped1	chr9	103640002	103680000	+	0.000	0.000	5826
BG24730-chopped1	chr5	16640002	16680000	+	0.000	0.000	8267
BG55219-chopped1	chr13	92640002	92680000	+	0.000	0.000	2409
BG9665-chopped1	chr2	14840002	14880000	+	0.000	0.000	10664
BG57059-chopped1	chr14	44920002	44960000	+	0.000	0.000	503
BG30413-chopped1	chr12	67280002	67320000	+	0.000	0.000	4088
BG62868-chopped1	chr8	79960002	80000000	+	0.000	0.000	59
BG24285-chopped1	chr12	62080002	62120000	+	0.000	0.000	1905
BG45857-chopped1	chr4	154120002	154160000	+	0.000	0.000	4049
BG32253-chopped1	chr15	78560002	78600000	+	0.000	0.000	9971
BG28846-chopped1	chr20	13520002	13560000	+	0.000	0.000	7737
BG57950-chopped1	chr2	199960002	200000000	+	0.000	0.000	10294
BG55665-chopped1	chr10	86320002	86360000	+	0.000	0.000	10930
BG59790-chopped1	chr2	80480002	80520000	+	0.000	0.000	3684
BG25050-chopped1	chr18	54560002	54600000	+	0.000	0.000	5182
BG2744-chopped1	chr2	53720002	53760000	+	0.000	0.000	5436
BG56430-chopped1	chr2	137200002	137240000	+	0.000	0.000	7698
BG21925-chopped1	chr13	107160002	107200000	+	0.000	0.000	6110
BG58379-chopped1	chr16	60480002	60520000	+	0.000	0.000	10428
BG31733-chopped1	chr8	105960002	106000000	+	0.000	0.000	11085
BG49336-chopped1	chr8	30760002	30800000	+	0.000	0.000	7994
BG12437-chopped1	chr5	80640002	80680000	+	0.000	0.000	3712
BG59144-chopped1	chr13	64080002	64120000	+	0.000	0.000	5853
BG62668-chopped1	chr4	171640002	171680000	+	0.000	0.000	6108
BG8063-chopped1	chr14	83960002	84000000	+	0.000	0.000	676
BG6778-chopped1	chr21	30320002	30360000	+	0.000	0.000	10266
BG17882-chopped1	chr2	193080002	193120000	+	0.000	0.000	11651
BG42861-chopped1	chr12	68400002	68440000	+	0.000	0.000	3193
BG1142-chopped1	chr9	71280002	71320000	+	0.000	0.000	1448
BG39328-chopped1	chr5	100680002	100720000	+	0.000	0.000	593
BG7543-chopped1	chr11	50560002	50600000	+	0.000	0.000	9867
BG14195-chopped1	chr2	213640002	213680000	+	0.000	0.000	5311
BG5258-chopped1	chr12	91400002	91440000	+	0.000	0.000	124
BG24439-chopped1	chr1	73920002	73960000	+	0.000	0.000	2572
BG53098-chopped1	chr8	4880002	4920000	+	0.000	0.000	8227
BG46340-chopped1	chr1	213560002	213600000	+	0.000	0.000	2094
BG57659-chopped1	chr11	35960002	36000000	+	0.000	0.000	7794
BG35012-chopped1	chr21	35320002	35360000	+	0.000	0.000	3508
BG40821-chopped1	chr21	30080002	30120000	+	0.000	0.000	8279
BG33727-chopped1	chr13	104600002	104640000	+	0.000	0.000	10117
BG3782-chopped1	chr4	44960002	45000000	+	0.000	0.000	7595
BG49936-chopped1	chr2	7320002	7360000	+	0.000	0.000	9316
BG44300-chopped1	chr9	29120002	29160000	+	0.000	0.000	6521
BG20678-chopped1	chr3	175960002	176000000	+	0.000	0.000	7413
BG7898-chopped1	chr6	27240002	27280000	+	0.000	0.000	5253
BG63151-chopped1	chr10	132600002	132640000	+	0.000	0.000	6780
BG32771-chopped1	chr1	81840002	81880000	+	0.000	0.000	4488
BG241-chopped1	chr18	24880002	24920000	+	0.000	0.000	9873
BG6823-chopped1	chr4	165560002	165600000	+	0.000	0.000	6306
BG13475-chopped1	chr10	54480002	54520000	+	0.000	0.000	4973
BG8663-chopped1	chr19	30880002	30920000	+	0.000	0.000	8914
BG56057-chopped1	chr13	90200002	90240000	+	0.000	0.000	6877
BG23283-chopped1	chr21	22000002	22040000	+	0.000	0.000	7565
BG23719-chopped1	chr2	158480002	158520000	+	0.000	0.000	5094
BG52823-chopped1	chr5	54320002	54360000	+	0.000	0.000	3432
BG33527-chopped1	chr5	162680002	162720000	+	0.000	0.000	2747
BG3582-chopped1	chr6	117160002	117200000	+	0.000	0.000	6235
BG22763-chopped1	chr8	62200002	62240000	+	0.000	0.000	4466
BG8581-chopped1	chr13	24280002	24320000	+	0.000	0.000	7648
BG6296-chopped1	chr5	58720002	58760000	+	0.000	0.000	3036
BG54017-chopped1	chr4	187960002	188000000	+	0.000	0.000	5594
BG61666-chopped1	chr8	81840002	81880000	+	0.000	0.000	7993
BG25477-chopped1	chr14	29880002	29920000	+	0.000	0.000	7619
BG12200-chopped1	chr12	89880002	89920000	+	0.000	0.000	7729
BG60264-chopped1	chr6	63800002	63840000	+	0.000	0.000	1215
BG14149-chopped1	chr11	131520002	131560000	+	0.000	0.000	4957
BG43253-chopped1	chr15	97960002	98000000	+	0.000	0.000	9875
BG58697-chopped1	chr1	84800002	84840000	+	0.000	0.000	933
BG34210-chopped1	chr8	57120002	57160000	+	0.000	0.000	219
BG45529-chopped1	chr5	44920002	44960000	+	0.000	0.000	3316
BG57622-chopped1	chr5	25560002	25600000	+	0.000	0.000	3127
BG55337-chopped1	chr2	16720002	16760000	+	0.000	0.000	6746
BG59462-chopped1	chr13	69840002	69880000	+	0.000	0.000	8093
BG62986-chopped1	chr1	165560002	165600000	+	0.000	0.000	11465
BG8381-chopped1	chr7	49400002	49440000	+	0.000	0.000	6344
BG56102-chopped1	chr5	153600002	153640000	+	0.000	0.000	2573
BG36932-chopped1	chr9	9560002	9600000	+	0.000	0.000	10751
BG40448-chopped1	chr8	69200002	69240000	+	0.000	0.000	10815
BG2862-chopped1	chr7	52720002	52760000	+	0.000	0.000	686
BG46849-chopped1	chr5	2360002	2400000	+	0.000	0.000	8339
BG33245-chopped1	chr13	107320002	107360000	+	0.000	0.000	8207
BG58942-chopped1	chr8	135840002	135880000	+	0.000	0.000	4853
BG60064-chopped1	chr3	108480002	108520000	+	0.000	0.000	526
BG26042-chopped1	chr4	111840002	111880000	+	0.000	0.000	10587
BG47614-chopped1	chr5	10240002	10280000	+	0.000	0.000	17
BG3736-chopped1	chr6	120880002	120920000	+	0.000	0.000	6202
BG7861-chopped1	chr15	51600002	51640000	+	0.000	0.000	5452
BG14840-chopped1	chr12	128600002	128640000	+	0.000	0.000	10139
BG5576-chopped1	chr7	20480002	20520000	+	0.000	0.000	5411
BG16789-chopped1	chr14	87800002	87840000	+	0.000	0.000	9537
BG41768-chopped1	chr21	39680002	39720000	+	0.000	0.000	8815
BG54181-chopped1	chr11	105920002	105960000	+	0.000	0.000	2856
BG54617-chopped1	chr11	30600002	30640000	+	0.000	0.000	7116
BG45247-chopped1	chr5	37880002	37920000	+	0.000	0.000	11297
BG12909-chopped1	chr7	134080002	134120000	+	0.000	0.000	5114
BG14749-chopped1	chr1	165120002	165160000	+	0.000	0.000	299
BG59616-chopped1	chr3	81320002	81360000	+	0.000	0.000	8553
BG24557-chopped1	chr5	143120002	143160000	+	0.000	0.000	9861
BG36650-chopped1	chr2	12680002	12720000	+	0.000	0.000	9241
BG55937-chopped1	chr2	127120002	127160000	+	0.000	0.000	2434
BG42333-chopped1	chr7	107600002	107640000	+	0.000	0.000	9670
BG38926-chopped1	chr10	65640002	65680000	+	0.000	0.000	7401
BG8981-chopped1	chr3	98320002	98360000	+	0.000	0.000	5261
BG55300-chopped1	chr8	130520002	130560000	+	0.000	0.000	4204
BG42888-chopped1	chr7	120240002	120280000	+	0.000	0.000	4679
BG49172-chopped1	chr13	32600002	32640000	+	0.000	0.000	10019
BG36004-chopped1	chr3	58480002	58520000	+	0.000	0.000	6675
BG24802-chopped1	chr3	34040002	34080000	+	0.000	0.000	10860
BG59416-chopped1	chr6	24200002	24240000	+	0.000	0.000	3756
BG15432-chopped1	chr3	115280002	115320000	+	0.000	0.000	9327
BG34283-chopped1	chr5	118200002	118240000	+	0.000	0.000	1329
BG38844-chopped1	chr8	126840002	126880000	+	0.000	0.000	8480
BG21115-chopped1	chr4	178520002	178560000	+	0.000	0.000	7614
BG25240-chopped1	chr6	50720002	50760000	+	0.000	0.000	7285
BG57695-chopped1	chr5	10360002	10400000	+	0.000	0.000	2359
BG61538-chopped1	chr21	28200002	28240000	+	0.000	0.000	10161
BG38399-chopped1	chr18	21720002	21760000	+	0.000	0.000	8968
BG11753-chopped1	chr16	59640002	59680000	+	0.000	0.000	2234
BG56620-chopped1	chr16	74680002	74720000	+	0.000	0.000	3282
BG29356-chopped1	chr8	117240002	117280000	+	0.000	0.000	1788
BG58460-chopped1	chr11	37800002	37840000	+	0.000	0.000	8347
BG37324-chopped1	chr5	121120002	121160000	+	0.000	0.000	6677
BG56175-chopped1	chr3	21600002	21640000	+	0.000	0.000	1370
BG12191-chopped1	chr4	61800002	61840000	+	0.000	0.000	1942
BG52941-chopped1	chr3	7080002	7120000	+	0.000	0.000	8474
BG24275-chopped1	chr7	110480002	110520000	+	0.000	0.000	6758
BG32243-chopped1	chr16	59480002	59520000	+	0.000	0.000	3588
BG53815-chopped1	chr5	159760002	159800000	+	0.000	0.000	1390
BG15232-chopped1	chr2	183440002	183480000	+	0.000	0.000	10731
BG51094-chopped1	chr7	40640002	40680000	+	0.000	0.000	4275
BG47687-chopped1	chr4	4520002	4560000	+	0.000	0.000	4776
BG4574-chopped1	chr2	77160002	77200000	+	0.000	0.000	1512
BG27880-chopped1	chr3	62480002	62520000	+	0.000	0.000	5154
BG31723-chopped1	chr18	40760002	40800000	+	0.000	0.000	2197
BG33563-chopped1	chr16	78040002	78080000	+	0.000	0.000	2915
BG16552-chopped1	chr10	22400002	22440000	+	0.000	0.000	2677
BG7615-chopped1	chr16	80400002	80440000	+	0.000	0.000	1207
BG24520-chopped1	chr16	26360002	26400000	+	0.000	0.000	4753
BG55009-chopped1	chr9	26320002	26360000	+	0.000	0.000	7024
BG59134-chopped1	chr3	5400002	5440000	+	0.000	0.000	5409
BG43807-chopped1	chr3	178040002	178080000	+	0.000	0.000	440
BG62658-chopped1	chr4	58440002	58480000	+	0.000	0.000	7118
BG6213-chopped1	chr3	24440002	24480000	+	0.000	0.000	5042
BG5894-chopped1	chr5	4880002	4920000	+	0.000	0.000	9078
BG44245-chopped1	chr6	100120002	100160000	+	0.000	0.000	7168
BG23109-chopped1	chr5	86160002	86200000	+	0.000	0.000	5730
BG46085-chopped1	chr8	61600002	61640000	+	0.000	0.000	3104
BG34883-chopped1	chr8	50400002	50440000	+	0.000	0.000	2769
BG62021-chopped1	chr9	106840002	106880000	+	0.000	0.000	2050
BG13747-chopped1	chr10	83600002	83640000	+	0.000	0.000	4222
BG17872-chopped1	chr18	39440002	39480000	+	0.000	0.000	8044
BG21715-chopped1	chr8	130320002	130360000	+	0.000	0.000	9062
BG27789-chopped1	chr1	173760002	173800000	+	0.000	0.000	412
BG46967-chopped1	chr20	18600002	18640000	+	0.000	0.000	1603
BG62903-chopped1	chr1	189400002	189440000	+	0.000	0.000	3633
BG34237-chopped1	chr3	107760002	107800000	+	0.000	0.000	11721
BG38362-chopped1	chr3	97720002	97760000	+	0.000	0.000	1437
BG24875-chopped1	chr14	39400002	39440000	+	0.000	0.000	266
BG32843-chopped1	chr5	166400002	166440000	+	0.000	0.000	200
BG6568-chopped1	chr18	47200002	47240000	+	0.000	0.000	6826
BG58087-chopped1	chr9	83840002	83880000	+	0.000	0.000	306
BG25749-chopped1	chr7	137440002	137480000	+	0.000	0.000	4972
BG33281-chopped1	chr13	108760002	108800000	+	0.000	0.000	4481
BG27589-chopped1	chr15	28120002	28160000	+	0.000	0.000	6680
BG7333-chopped1	chr11	10560002	10600000	+	0.000	0.000	9666
BG47650-chopped1	chr6	16880002	16920000	+	0.000	0.000	11148
BG62376-chopped1	chr1	75640002	75680000	+	0.000	0.000	11649
BG58969-chopped1	chr2	222280002	222320000	+	0.000	0.000	2483
BG10751-chopped1	chr6	64640002	64680000	+	0.000	0.000	10979
BG2252-chopped1	chr2	184440002	184480000	+	0.000	0.000	8367
BG6813-chopped1	chr2	193600002	193640000	+	0.000	0.000	3134
BG4528-chopped1	chr4	54760002	54800000	+	0.000	0.000	2429
BG36877-chopped1	chr7	12200002	12240000	+	0.000	0.000	2781
BG23709-chopped1	chr5	7760002	7800000	+	0.000	0.000	4623
BG52813-chopped1	chr2	212560002	212600000	+	0.000	0.000	4058
BG50092-chopped1	chr12	127120002	127160000	+	0.000	0.000	78
BG50528-chopped1	chrX	125840002	125880000	+	0.000	0.000	11216
BG29674-chopped1	chr3	173600002	173640000	+	0.000	0.000	7639
BG12945-chopped1	chr3	176880002	176920000	+	0.000	0.000	2250
BG46-chopped1	chr1	81560002	81600000	+	0.000	0.000	1774
BG9973-chopped1	chr4	171440002	171480000	+	0.000	0.000	9895
BG13710-chopped1	chr6	20080002	20120000	+	0.000	0.000	6571
BG26869-chopped1	chr11	103680002	103720000	+	0.000	0.000	2298
BG54007-chopped1	chr4	159480002	159520000	+	0.000	0.000	10659
BG53688-chopped1	chr1	58360002	58400000	+	0.000	0.000	405
BG17499-chopped1	chr5	92840002	92880000	+	0.000	0.000	10439
BG5211-chopped1	chr18	56800002	56840000	+	0.000	0.000	5650
BG44645-chopped1	chr12	43520002	43560000	+	0.000	0.000	324
BG7051-chopped1	chr1	61360002	61400000	+	0.000	0.000	5190
BG22107-chopped1	chr14	85920002	85960000	+	0.000	0.000	7858
BG50892-chopped1	chr9	10320002	10360000	+	0.000	0.000	10686
BG28072-chopped1	chr10	67840002	67880000	+	0.000	0.000	7467
BG38316-chopped1	chr3	105080002	105120000	+	0.000	0.000	8140
BG57167-chopped1	chr3	173960002	174000000	+	0.000	0.000	1578
BG30521-chopped1	chr8	12480002	12520000	+	0.000	0.000	2034
BG30194-chopped1	chr16	6000002	6040000	+	0.000	0.000	9886
BG13510-chopped1	chr11	83440002	83480000	+	0.000	0.000	995
BG53933-chopped1	chr12	86920002	86960000	+	0.000	0.000	9121
BG27552-chopped1	chr5	162520002	162560000	+	0.000	0.000	7069
BG5011-chopped1	chr5	93560002	93600000	+	0.000	0.000	5329
BG46839-chopped1	chr6	141920002	141960000	+	0.000	0.000	1852
BG54371-chopped1	chr4	109920002	109960000	+	0.000	0.000	7461
BG60054-chopped1	chr2	183280002	183320000	+	0.000	0.000	1558
BG26032-chopped1	chr3	179560002	179600000	+	0.000	0.000	8073
BG47604-chopped1	chr3	19360002	19400000	+	0.000	0.000	3733
BG31841-chopped1	chr4	94440002	94480000	+	0.000	0.000	3533
BG49444-chopped1	chr6	127680002	127720000	+	0.000	0.000	11358
BG5566-chopped1	chr1	190360002	190400000	+	0.000	0.000	3349
BG24747-chopped1	chr20	10280002	10320000	+	0.000	0.000	3332
BG2206-chopped1	chr5	83080002	83120000	+	0.000	0.000	5567
BG34555-chopped1	chr13	102960002	103000000	+	0.000	0.000	9053
BG42523-chopped1	chr6	21480002	21520000	+	0.000	0.000	4518
BG49999-chopped1	chr7	62240002	62280000	+	0.000	0.000	3157
BG23227-chopped1	chr2	173280002	173320000	+	0.000	0.000	8626
BG52331-chopped1	chr16	82160002	82200000	+	0.000	0.000	2902
BG54171-chopped1	chr11	113840002	113880000	+	0.000	0.000	10499
BG3090-chopped1	chr3	22320002	22360000	+	0.000	0.000	1457
BG47077-chopped1	chr4	108920002	108960000	+	0.000	0.000	8221
BG52886-chopped1	chr2	228920002	228960000	+	0.000	0.000	2195
BG55045-chopped1	chr2	195960002	196000000	+	0.000	0.000	7125
BG15177-chopped1	chr21	26480002	26520000	+	0.000	0.000	4345
BG38916-chopped1	chr9	16720002	16760000	+	0.000	0.000	1122
BG29546-chopped1	chr4	13960002	14000000	+	0.000	0.000	850
BG13783-chopped1	chr3	147080002	147120000	+	0.000	0.000	7936
BG11498-chopped1	chr1	81600002	81640000	+	0.000	0.000	3557
BG56365-chopped1	chr10	132120002	132160000	+	0.000	0.000	11549
BG37069-chopped1	chr15	38160002	38200000	+	0.000	0.000	1722
BG54971-chopped1	chr3	187040002	187080000	+	0.000	0.000	3382
BG12263-chopped1	chr8	108600002	108640000	+	0.000	0.000	8916
BG16497-chopped1	chr6	100000002	100040000	+	0.000	0.000	361
BG19538-chopped1	chr7	14520002	14560000	+	0.000	0.000	4852
BG30594-chopped1	chr9	9160002	9200000	+	0.000	0.000	5312
BG54325-chopped1	chr5	87160002	87200000	+	0.000	0.000	7944
BG12181-chopped1	chr6	75800002	75840000	+	0.000	0.000	7548
BG23827-chopped1	chr7	50120002	50160000	+	0.000	0.000	6156
BG27952-chopped1	chr20	38120002	38160000	+	0.000	0.000	8754
BG52931-chopped1	chr11	129640002	129680000	+	0.000	0.000	9306
BG5084-chopped1	chr1	231000002	231040000	+	0.000	0.000	6630
BG34073-chopped1	chr14	38280002	38320000	+	0.000	0.000	4484
BG59770-chopped1	chr8	89360002	89400000	+	0.000	0.000	5840
BG61328-chopped1	chr2	230240002	230280000	+	0.000	0.000	10033
BG44317-chopped1	chr4	96400002	96440000	+	0.000	0.000	8187
BG48442-chopped1	chr3	8040002	8080000	+	0.000	0.000	10603
BG2279-chopped1	chr13	56600002	56640000	+	0.000	0.000	5526
BG58250-chopped1	chr6	119320002	119360000	+	0.000	0.000	3128
BG23745-chopped1	chr18	39520002	39560000	+	0.000	0.000	11539
BG42596-chopped1	chr15	48480002	48520000	+	0.000	0.000	8382
BG49316-chopped1	chr2	136760002	136800000	+	0.000	0.000	3098
BG24510-chopped1	chr5	115120002	115160000	+	0.000	0.000	6482
BG35829-chopped1	chr1	120520002	120560000	+	0.000	0.000	1104
BG45637-chopped1	chr5	118160002	118200000	+	0.000	0.000	8668
BG49762-chopped1	chr1	159720002	159760000	+	0.000	0.000	1870
BG53605-chopped1	chr3	90080002	90120000	+	0.000	0.000	6601
BG57730-chopped1	chr11	32000002	32040000	+	0.000	0.000	2015
BG40001-chopped1	chr8	117080002	117120000	+	0.000	0.000	2403
BG36267-chopped1	chr3	176200002	176240000	+	0.000	0.000	8009
BG55445-chopped1	chr8	138920002	138960000	+	0.000	0.000	5994
BG11461-chopped1	chr6	7400002	7440000	+	0.000	0.000	4277
BG2197-chopped1	chr19	24560002	24600000	+	0.000	0.000	10577
BG29064-chopped1	chr8	70400002	70440000	+	0.000	0.000	11546
BG45000-chopped1	chr4	60280002	60320000	+	0.000	0.000	3242
BG8925-chopped1	chr13	63200002	63240000	+	0.000	0.000	1825
BG61692-chopped1	chr6	133200002	133240000	+	0.000	0.000	11430
BG39308-chopped1	chr6	41040002	41080000	+	0.000	0.000	11247
BG46957-chopped1	chr7	102720002	102760000	+	0.000	0.000	9391
BG33353-chopped1	chr3	85880002	85920000	+	0.000	0.000	8974
BG54925-chopped1	chr9	29440002	29480000	+	0.000	0.000	8672
BG37587-chopped1	chr2	154040002	154080000	+	0.000	0.000	2018
BG24419-chopped1	chr12	30800002	30840000	+	0.000	0.000	1233
BG47722-chopped1	chr8	47680002	47720000	+	0.000	0.000	403
BG3844-chopped1	chr3	3480002	3520000	+	0.000	0.000	10485
BG34227-chopped1	chr6	112400002	112440000	+	0.000	0.000	11405
BG46320-chopped1	chr8	97000002	97040000	+	0.000	0.000	7606
BG36067-chopped1	chr15	82280002	82320000	+	0.000	0.000	10712
BG24865-chopped1	chr4	63560002	63600000	+	0.000	0.000	9128
BG27024-chopped1	chr6	14000002	14040000	+	0.000	0.000	9889
BG52003-chopped1	chr20	13920002	13960000	+	0.000	0.000	6116
BG32833-chopped1	chr4	139200002	139240000	+	0.000	0.000	11724
BG4718-chopped1	chr9	119040002	119080000	+	0.000	0.000	5750
BG42641-chopped1	chr18	27560002	27600000	+	0.000	0.000	11266
BG21178-chopped1	chr5	84400002	84440000	+	0.000	0.000	6836
BG25739-chopped1	chr14	28920002	28960000	+	0.000	0.000	9061
BG33271-chopped1	chr11	81160002	81200000	+	0.000	0.000	7011
BG20103-chopped1	chr12	95080002	95120000	+	0.000	0.000	11392
BG27579-chopped1	chr4	149920002	149960000	+	0.000	0.000	2175
BG58959-chopped1	chr14	32760002	32800000	+	0.000	0.000	640
BG45355-chopped1	chr11	126840002	126880000	+	0.000	0.000	5257
BG28344-chopped1	chr4	22840002	22880000	+	0.000	0.000	11061
BG7878-chopped1	chr5	156760002	156800000	+	0.000	0.000	6945
BG60972-chopped1	chr2	121360002	121400000	+	0.000	0.000	7122
BG43961-chopped1	chr1	222960002	223000000	+	0.000	0.000	1401
BG26950-chopped1	chr2	4240002	4280000	+	0.000	0.000	2812
BG2242-chopped1	chr2	13160002	13200000	+	0.000	0.000	2108
BG4082-chopped1	chr19	37440002	37480000	+	0.000	0.000	8557
BG17580-chopped1	chr7	67600002	67640000	+	0.000	0.000	1994
BG4518-chopped1	chr11	71800002	71840000	+	0.000	0.000	4355
BG28899-chopped1	chr5	83440002	83480000	+	0.000	0.000	4726
BG40601-chopped1	chr11	95480002	95520000	+	0.000	0.000	7688
BG39026-chopped1	chr12	34600002	34640000	+	0.000	0.000	8794
BG14220-chopped1	chr10	5040002	5080000	+	0.000	0.000	681
BG1277-chopped1	chr1	220880002	220920000	+	0.000	0.000	2544
BG26859-chopped1	chr3	135560002	135600000	+	0.000	0.000	1933
BG38952-chopped1	chr20	41000002	41040000	+	0.000	0.000	4085
BG21223-chopped1	chr12	94080002	94120000	+	0.000	0.000	5903
BG17816-chopped1	chr13	65080002	65120000	+	0.000	0.000	11486
BG44635-chopped1	chr7	93000002	93040000	+	0.000	0.000	8573
BG27297-chopped1	chr19	50520002	50560000	+	0.000	0.000	614
BG7041-chopped1	chr5	112840002	112880000	+	0.000	0.000	8878
BG58677-chopped1	chr1	69080002	69120000	+	0.000	0.000	4618
BG7596-chopped1	chr7	153640002	153680000	+	0.000	0.000	6532
BG14575-chopped1	chr12	117120002	117160000	+	0.000	0.000	9760
BG49189-chopped1	chr9	82720002	82760000	+	0.000	0.000	5288
BG22543-chopped1	chr8	113080002	113120000	+	0.000	0.000	4125
BG62966-chopped1	chr20	11440002	11480000	+	0.000	0.000	1625
BG48114-chopped1	chr5	163560002	163600000	+	0.000	0.000	845
BG24819-chopped1	chr21	16960002	17000000	+	0.000	0.000	9033
BG5001-chopped1	chr2	57880002	57920000	+	0.000	0.000	498
BG37350-chopped1	chr6	104840002	104880000	+	0.000	0.000	3253
BG60044-chopped1	chr4	70000002	70040000	+	0.000	0.000	10958
BG15895-chopped1	chr4	131520002	131560000	+	0.000	0.000	9795
BG45309-chopped1	chr2	192040002	192080000	+	0.000	0.000	710
BG55681-chopped1	chr20	13000002	13040000	+	0.000	0.000	10596
BG15249-chopped1	chr4	22280002	22320000	+	0.000	0.000	5028
BG35310-chopped1	chr1	163160002	163200000	+	0.000	0.000	8654
BG621-chopped1	chr6	57480002	57520000	+	0.000	0.000	10504
BG46629-chopped1	chr7	145360002	145400000	+	0.000	0.000	3235
BG37150-chopped1	chr3	76320002	76360000	+	0.000	0.000	115
BG5801-chopped1	chr11	128680002	128720000	+	0.000	0.000	3650
BG47067-chopped1	chr14	62520002	62560000	+	0.000	0.000	8399
BG20421-chopped1	chr13	90280002	90320000	+	0.000	0.000	4889
BG38024-chopped1	chr1	222520002	222560000	+	0.000	0.000	9168
BG22261-chopped1	chr7	19960002	20000000	+	0.000	0.000	5841
BG26822-chopped1	chr10	58600002	58640000	+	0.000	0.000	2272
BG45673-chopped1	chr3	4520002	4560000	+	0.000	0.000	7981
BG42313-chopped1	chr14	34440002	34480000	+	0.000	0.000	7112
BG48387-chopped1	chr5	67560002	67600000	+	0.000	0.000	3590
BG4836-chopped1	chr8	19920002	19960000	+	0.000	0.000	5938
BG11488-chopped1	chr4	17680002	17720000	+	0.000	0.000	9814
BG35219-chopped1	chr7	29880002	29920000	+	0.000	0.000	10962
BG46993-chopped1	chr12	95800002	95840000	+	0.000	0.000	157
BG33825-chopped1	chr12	34640002	34680000	+	0.000	0.000	5136
BG37950-chopped1	chr1	82600002	82640000	+	0.000	0.000	7617
BG18654-chopped1	chr15	26640002	26680000	+	0.000	0.000	573
BG43633-chopped1	chr3	188880002	188920000	+	0.000	0.000	6242
BG51601-chopped1	chr3	81280002	81320000	+	0.000	0.000	6146
BG17252-chopped1	chr20	9120002	9160000	+	0.000	0.000	3693
BG61082-chopped1	chr14	41520002	41560000	+	0.000	0.000	10678
BG7996-chopped1	chr6	62080002	62120000	+	0.000	0.000	10084
BG29336-chopped1	chr2	211360002	211400000	+	0.000	0.000	5158
BG61964-chopped1	chr12	40840002	40880000	+	0.000	0.000	7618
BG27942-chopped1	chr2	178120002	178160000	+	0.000	0.000	3209
BG3234-chopped1	chr5	161880002	161920000	+	0.000	0.000	10759
BG50636-chopped1	chr13	67040002	67080000	+	0.000	0.000	2548
BG5074-chopped1	chr4	156040002	156080000	+	0.000	0.000	8354
BG9635-chopped1	chr8	53800002	53840000	+	0.000	0.000	3180
BG41266-chopped1	chr2	4680002	4720000	+	0.000	0.000	3179
BG45391-chopped1	chr5	65840002	65880000	+	0.000	0.000	6844
BG3680-chopped1	chr1	48080002	48120000	+	0.000	0.000	7395
BG47667-chopped1	chr20	14160002	14200000	+	0.000	0.000	9932
